policy_event_id,policy_id,customer_id,product_id,event_date,event_timestamp,event_type,event_reason,previous_policy_status,new_policy_status,previous_annual_premium,new_annual_premium,premium_change_pct,source_system
PEV_0000013305,POL_000011777,CUST_00007400,PROD_AUTO_STANDARD,2021-11-01,2021-11-01T10:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,798.56,,core_policy
PEV_0000013306,POL_000011778,CUST_00007400,PROD_HOME_STANDARD,2025-11-12,2025-11-12T08:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,479.28,,core_policy
PEV_0000013307,POL_000011779,CUST_00007401,PROD_HOME_BASIC,2021-11-28,2021-11-28T10:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,278.29,,core_policy
PEV_0000013308,POL_000011780,CUST_00007402,PROD_HOME_STANDARD,2024-04-14,2024-04-14T16:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,494.74,,core_policy
PEV_0000013309,POL_000011781,CUST_00007403,PROD_HEALTH_PREMIUM,2022-12-28,2022-12-28T15:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1640.76,,core_policy
PEV_0000013310,POL_000011782,CUST_00007404,PROD_AUTO_STANDARD,2022-02-25,2022-02-25T16:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,834.46,,core_policy
PEV_0000013311,POL_000011783,CUST_00007405,PROD_HEALTH_PREMIUM,2022-08-24,2022-08-24T16:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1574.15,,core_policy
PEV_0000013312,POL_000011784,CUST_00007405,PROD_HOME_BASIC,2024-07-21,2024-07-21T19:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,319.42,,core_policy
PEV_0000013313,POL_000011785,CUST_00007405,PROD_ACCIDENT_STANDARD,2022-08-24,2022-08-24T16:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,191.65,,core_policy
PEV_0000013314,POL_000011785,CUST_00007405,PROD_ACCIDENT_STANDARD,2025-07-04,2025-07-04T13:00:00+00:00,CANCELLATION,CUSTOMER_REQUEST,ACTIVE,CANCELLED,191.65,191.65,0,core_policy
PEV_0000013315,POL_000011786,CUST_00007406,PROD_LIFE_BASIC,2025-10-19,2025-10-19T16:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,194.79,,core_policy
PEV_0000013316,POL_000011787,CUST_00007406,PROD_HOME_PREMIUM,2025-10-19,2025-10-19T17:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,808.2,,core_policy
PEV_0000013317,POL_000011788,CUST_00007406,PROD_LIFE_PREMIUM,2025-10-19,2025-10-19T11:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,747.53,,core_policy
PEV_0000013318,POL_000011789,CUST_00007407,PROD_HOME_STANDARD,2025-05-03,2025-05-03T13:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,529.83,,core_policy
PEV_0000013319,POL_000011790,CUST_00007408,PROD_HEALTH_BASIC,2025-08-19,2025-08-19T14:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,589.26,,core_policy
PEV_0000013320,POL_000011790,CUST_00007408,PROD_HEALTH_BASIC,2026-03-03,2026-03-03T12:00:00+00:00,CANCELLATION,CUSTOMER_REQUEST,ACTIVE,CANCELLED,589.26,589.26,0,core_policy
PEV_0000013321,POL_000011791,CUST_00007409,PROD_AUTO_STANDARD,2020-11-23,2020-11-23T09:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,948.72,,core_policy
PEV_0000013322,POL_000011792,CUST_00007410,PROD_LIFE_BASIC,2025-03-18,2025-03-18T16:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,259.64,,core_policy
PEV_0000013323,POL_000011793,CUST_00007410,PROD_HEALTH_STANDARD,2024-06-10,2024-06-10T14:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1101.9,,core_policy
PEV_0000013324,POL_000011794,CUST_00007410,PROD_HOME_STANDARD,2022-11-14,2022-11-14T08:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,444.38,,core_policy
PEV_0000013325,POL_000011795,CUST_00007411,PROD_LIFE_BASIC,2025-09-21,2025-09-21T08:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,277.83,,core_policy
PEV_0000013326,POL_000011796,CUST_00007412,PROD_AUTO_PREMIUM,2025-09-21,2025-09-21T13:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1249.71,,core_policy
PEV_0000013327,POL_000011797,CUST_00007413,PROD_HEALTH_STANDARD,2024-04-22,2024-04-22T17:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,969.18,,core_policy
PEV_0000013328,POL_000011798,CUST_00007414,PROD_HEALTH_STANDARD,2024-03-24,2024-03-24T10:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,925.65,,core_policy
PEV_0000013329,POL_000011799,CUST_00007414,PROD_HEALTH_PREMIUM,2024-03-24,2024-03-24T18:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1520.15,,core_policy
PEV_0000013330,POL_000011800,CUST_00007414,PROD_HEALTH_BASIC,2024-03-24,2024-03-24T19:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,703.45,,core_policy
PEV_0000013331,POL_000011801,CUST_00007415,PROD_HEALTH_BASIC,2020-08-05,2020-08-05T14:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,675.42,,core_policy
PEV_0000013332,POL_000011801,CUST_00007415,PROD_HEALTH_BASIC,2021-01-05,2021-01-05T19:00:00+00:00,CANCELLATION,CUSTOMER_REQUEST,ACTIVE,CANCELLED,675.42,675.42,0,core_policy
PEV_0000013333,POL_000011802,CUST_00007415,PROD_AUTO_BASIC,2025-11-08,2025-11-08T09:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,538.73,,core_policy
PEV_0000013334,POL_000011803,CUST_00007415,PROD_ACCIDENT_STANDARD,2020-08-05,2020-08-05T18:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,183.83,,core_policy
PEV_0000013335,POL_000011804,CUST_00007415,PROD_TRAVEL_STANDARD,2021-09-21,2021-09-21T14:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,180.58,,core_policy
PEV_0000013336,POL_000011804,CUST_00007415,PROD_TRAVEL_STANDARD,2024-01-11,2024-01-11T10:00:00+00:00,CANCELLATION,CUSTOMER_REQUEST,ACTIVE,CANCELLED,180.58,180.58,0,core_policy
PEV_0000013337,POL_000011805,CUST_00007416,PROD_ACCIDENT_STANDARD,2023-08-05,2023-08-05T11:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,229.74,,core_policy
PEV_0000013338,POL_000011806,CUST_00007416,PROD_HOME_BASIC,2023-08-05,2023-08-05T19:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,289.83,,core_policy
PEV_0000013339,POL_000011807,CUST_00007417,PROD_AUTO_STANDARD,2025-03-22,2025-03-22T17:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,830.24,,core_policy
PEV_0000013340,POL_000011808,CUST_00007417,PROD_LIFE_STANDARD,2021-04-06,2021-04-06T08:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,436.03,,core_policy
PEV_0000013341,POL_000011809,CUST_00007418,PROD_HEALTH_STANDARD,2025-09-20,2025-09-20T16:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,974.03,,core_policy
PEV_0000013342,POL_000011810,CUST_00007419,PROD_LIFE_BASIC,2024-08-15,2024-08-15T13:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,257.43,,core_policy
PEV_0000013343,POL_000011810,CUST_00007419,PROD_LIFE_BASIC,2026-03-12,2026-03-12T18:00:00+00:00,CANCELLATION,CUSTOMER_REQUEST,ACTIVE,CANCELLED,257.43,257.43,0,core_policy
PEV_0000013344,POL_000011811,CUST_00007420,PROD_HEALTH_STANDARD,2025-11-28,2025-11-28T16:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1031.48,,core_policy
PEV_0000013345,POL_000011812,CUST_00007421,PROD_TRAVEL_STANDARD,2021-12-28,2021-12-28T14:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,122.34,,core_policy
PEV_0000013346,POL_000011813,CUST_00007422,PROD_AUTO_BASIC,2022-05-31,2022-05-31T14:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,528.4,,core_policy
PEV_0000013347,POL_000011814,CUST_00007423,PROD_LIFE_PREMIUM,2024-07-08,2024-07-08T10:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,897.8,,core_policy
PEV_0000013348,POL_000011815,CUST_00007423,PROD_HOME_PREMIUM,2024-07-08,2024-07-08T19:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,565.51,,core_policy
PEV_0000013349,POL_000011816,CUST_00007423,PROD_HOME_STANDARD,2024-07-08,2024-07-08T09:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,514.91,,core_policy
PEV_0000013350,POL_000011817,CUST_00007423,PROD_LIFE_BASIC,2024-07-08,2024-07-08T17:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,232.91,,core_policy
PEV_0000013351,POL_000011818,CUST_00007424,PROD_LIFE_STANDARD,2025-08-23,2025-08-23T12:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,444.14,,core_policy
PEV_0000013352,POL_000011819,CUST_00007425,PROD_HEALTH_BASIC,2024-05-31,2024-05-31T11:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,694.88,,core_policy
PEV_0000013353,POL_000011820,CUST_00007426,PROD_PET_STANDARD,2024-08-25,2024-08-25T14:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,355.7,,core_policy
PEV_0000013354,POL_000011821,CUST_00007426,PROD_HOME_STANDARD,2024-08-25,2024-08-25T08:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,446.06,,core_policy
PEV_0000013355,POL_000011822,CUST_00007427,PROD_LIFE_PREMIUM,2023-10-04,2023-10-04T09:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,792.08,,core_policy
PEV_0000013356,POL_000011822,CUST_00007427,PROD_LIFE_PREMIUM,2024-05-29,2024-05-29T15:00:00+00:00,CANCELLATION,CUSTOMER_REQUEST,ACTIVE,CANCELLED,792.08,792.08,0,core_policy
PEV_0000013357,POL_000011823,CUST_00007427,PROD_ACCIDENT_STANDARD,2025-06-30,2025-06-30T18:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,228.75,,core_policy
PEV_0000013358,POL_000011824,CUST_00007427,PROD_LIFE_BASIC,2023-11-02,2023-11-02T19:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,242.62,,core_policy
PEV_0000013359,POL_000011824,CUST_00007427,PROD_LIFE_BASIC,2025-10-10,2025-10-10T08:00:00+00:00,CANCELLATION,CUSTOMER_REQUEST,ACTIVE,CANCELLED,242.62,242.62,0,core_policy
PEV_0000013360,POL_000011825,CUST_00007427,PROD_PET_STANDARD,2023-10-04,2023-10-04T19:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,362.01,,core_policy
PEV_0000013361,POL_000011826,CUST_00007428,PROD_HOME_PREMIUM,2024-11-01,2024-11-01T17:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,797.58,,core_policy
PEV_0000013362,POL_000011827,CUST_00007428,PROD_HOME_BASIC,2024-10-19,2024-10-19T18:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,352.13,,core_policy
PEV_0000013363,POL_000011827,CUST_00007428,PROD_HOME_BASIC,2025-04-23,2025-04-23T11:00:00+00:00,CANCELLATION,CUSTOMER_REQUEST,ACTIVE,CANCELLED,352.13,352.13,0,core_policy
PEV_0000013364,POL_000011828,CUST_00007429,PROD_AUTO_STANDARD,2023-08-07,2023-08-07T09:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,919.4,,core_policy
PEV_0000013365,POL_000011829,CUST_00007429,PROD_AUTO_PREMIUM,2023-02-27,2023-02-27T14:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1122.06,,core_policy
PEV_0000013366,POL_000011830,CUST_00007430,PROD_HEALTH_BASIC,2022-06-02,2022-06-02T17:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,688.92,,core_policy
PEV_0000013367,POL_000011831,CUST_00007431,PROD_AUTO_STANDARD,2023-05-23,2023-05-23T08:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,741.52,,core_policy
PEV_0000013368,POL_000011832,CUST_00007431,PROD_HEALTH_STANDARD,2023-11-13,2023-11-13T09:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1054.63,,core_policy
PEV_0000013369,POL_000011833,CUST_00007432,PROD_HEALTH_STANDARD,2025-04-30,2025-04-30T08:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1236.78,,core_policy
PEV_0000013370,POL_000011834,CUST_00007433,PROD_HOME_PREMIUM,2021-10-16,2021-10-16T10:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,896.02,,core_policy
PEV_0000013371,POL_000011834,CUST_00007433,PROD_HOME_PREMIUM,2024-08-26,2024-08-26T08:00:00+00:00,CANCELLATION,CUSTOMER_REQUEST,ACTIVE,CANCELLED,896.02,896.02,0,core_policy
PEV_0000013372,POL_000011835,CUST_00007433,PROD_AUTO_STANDARD,2022-10-01,2022-10-01T18:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,697.35,,core_policy
PEV_0000013373,POL_000011836,CUST_00007434,PROD_HOME_BASIC,2025-02-02,2025-02-02T14:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,278.82,,core_policy
PEV_0000013374,POL_000011837,CUST_00007434,PROD_HEALTH_PREMIUM,2024-01-27,2024-01-27T18:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1480.19,,core_policy
PEV_0000013375,POL_000011838,CUST_00007435,PROD_TRAVEL_STANDARD,2020-11-11,2020-11-11T19:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,149.38,,core_policy
PEV_0000013376,POL_000011839,CUST_00007436,PROD_LIFE_PREMIUM,2023-12-01,2023-12-01T08:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,789.38,,core_policy
PEV_0000013377,POL_000011839,CUST_00007436,PROD_LIFE_PREMIUM,2024-05-16,2024-05-16T18:00:00+00:00,CANCELLATION,CUSTOMER_REQUEST,ACTIVE,CANCELLED,789.38,789.38,0,core_policy
PEV_0000013378,POL_000011840,CUST_00007437,PROD_AUTO_PREMIUM,2021-06-22,2021-06-22T19:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1048.83,,core_policy
PEV_0000013379,POL_000011841,CUST_00007438,PROD_AUTO_STANDARD,2025-11-24,2025-11-24T18:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,754.48,,core_policy
PEV_0000013380,POL_000011841,CUST_00007438,PROD_AUTO_STANDARD,2026-04-14,2026-04-14T08:00:00+00:00,CANCELLATION,CUSTOMER_REQUEST,ACTIVE,CANCELLED,754.48,754.48,0,core_policy
PEV_0000013381,POL_000011842,CUST_00007439,PROD_LIFE_BASIC,2021-05-29,2021-05-29T14:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,255.12,,core_policy
PEV_0000013382,POL_000011843,CUST_00007440,PROD_LIFE_PREMIUM,2023-09-09,2023-09-09T11:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,889.48,,core_policy
PEV_0000013383,POL_000011844,CUST_00007440,PROD_AUTO_BASIC,2023-09-09,2023-09-09T17:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,567.99,,core_policy
PEV_0000013384,POL_000011845,CUST_00007441,PROD_HOME_PREMIUM,2022-08-28,2022-08-28T12:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,865.48,,core_policy
PEV_0000013385,POL_000011845,CUST_00007441,PROD_HOME_PREMIUM,2024-06-29,2024-06-29T19:00:00+00:00,CANCELLATION,CUSTOMER_REQUEST,ACTIVE,CANCELLED,865.48,865.48,0,core_policy
PEV_0000013386,POL_000011846,CUST_00007442,PROD_TRAVEL_STANDARD,2025-11-06,2025-11-06T13:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,141.01,,core_policy
PEV_0000013387,POL_000011847,CUST_00007443,PROD_HOME_STANDARD,2022-04-03,2022-04-03T08:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,556.3,,core_policy
PEV_0000013388,POL_000011848,CUST_00007443,PROD_PET_STANDARD,2025-06-03,2025-06-03T17:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,362.33,,core_policy
PEV_0000013389,POL_000011849,CUST_00007444,PROD_PET_STANDARD,2020-11-28,2020-11-28T10:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,381.05,,core_policy
PEV_0000013390,POL_000011850,CUST_00007444,PROD_TRAVEL_STANDARD,2024-04-24,2024-04-24T14:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,143.73,,core_policy
PEV_0000013391,POL_000011851,CUST_00007445,PROD_AUTO_PREMIUM,2021-05-10,2021-05-10T12:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,984.6,,core_policy
PEV_0000013392,POL_000011852,CUST_00007446,PROD_LIFE_BASIC,2025-04-08,2025-04-08T16:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,234.25,,core_policy
PEV_0000013393,POL_000011853,CUST_00007446,PROD_HEALTH_PREMIUM,2025-10-30,2025-10-30T12:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1761.56,,core_policy
PEV_0000013394,POL_000011854,CUST_00007446,PROD_HOME_BASIC,2023-11-17,2023-11-17T13:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,321.79,,core_policy
PEV_0000013395,POL_000011855,CUST_00007447,PROD_LIFE_PREMIUM,2022-04-21,2022-04-21T08:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,957.69,,core_policy
PEV_0000013396,POL_000011856,CUST_00007447,PROD_HOME_BASIC,2025-10-27,2025-10-27T15:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,343.05,,core_policy
PEV_0000013397,POL_000011857,CUST_00007448,PROD_HEALTH_STANDARD,2025-05-04,2025-05-04T19:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1032.38,,core_policy
PEV_0000013398,POL_000011858,CUST_00007449,PROD_PET_STANDARD,2025-12-17,2025-12-17T14:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,349.99,,core_policy
PEV_0000013399,POL_000011859,CUST_00007450,PROD_HOME_STANDARD,2022-01-19,2022-01-19T19:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,468.92,,core_policy
PEV_0000013400,POL_000011859,CUST_00007450,PROD_HOME_STANDARD,2023-07-29,2023-07-29T17:00:00+00:00,CANCELLATION,CUSTOMER_REQUEST,ACTIVE,CANCELLED,468.92,468.92,0,core_policy
PEV_0000013401,POL_000011860,CUST_00007450,PROD_HOME_BASIC,2022-01-19,2022-01-19T14:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,330.22,,core_policy
PEV_0000013402,POL_000011861,CUST_00007451,PROD_HEALTH_PREMIUM,2024-02-23,2024-02-23T18:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1290.92,,core_policy
PEV_0000013403,POL_000011862,CUST_00007451,PROD_TRAVEL_STANDARD,2023-08-27,2023-08-27T12:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,162.39,,core_policy
PEV_0000013404,POL_000011862,CUST_00007451,PROD_TRAVEL_STANDARD,2024-06-10,2024-06-10T09:00:00+00:00,CANCELLATION,CUSTOMER_REQUEST,ACTIVE,CANCELLED,162.39,162.39,0,core_policy
PEV_0000013405,POL_000011863,CUST_00007452,PROD_LIFE_PREMIUM,2023-02-17,2023-02-17T15:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,969.83,,core_policy
PEV_0000013406,POL_000011864,CUST_00007453,PROD_HOME_BASIC,2023-06-13,2023-06-13T18:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,310.17,,core_policy
PEV_0000013407,POL_000011864,CUST_00007453,PROD_HOME_BASIC,2024-08-02,2024-08-02T16:00:00+00:00,CANCELLATION,CUSTOMER_REQUEST,ACTIVE,CANCELLED,310.17,310.17,0,core_policy
PEV_0000013408,POL_000011865,CUST_00007453,PROD_LIFE_STANDARD,2022-09-11,2022-09-11T08:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,382.41,,core_policy
PEV_0000013409,POL_000011866,CUST_00007454,PROD_HEALTH_PREMIUM,2022-04-23,2022-04-23T15:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1351.39,,core_policy
PEV_0000013410,POL_000011867,CUST_00007455,PROD_PET_STANDARD,2025-07-13,2025-07-13T12:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,351.34,,core_policy
PEV_0000013411,POL_000011868,CUST_00007455,PROD_TRAVEL_STANDARD,2023-04-04,2023-04-04T19:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,166.55,,core_policy
PEV_0000013412,POL_000011869,CUST_00007456,PROD_HEALTH_PREMIUM,2021-12-04,2021-12-04T17:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1516.86,,core_policy
PEV_0000013413,POL_000011870,CUST_00007456,PROD_HOME_STANDARD,2024-04-22,2024-04-22T11:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,509.21,,core_policy
PEV_0000013414,POL_000011871,CUST_00007456,PROD_AUTO_PREMIUM,2025-05-17,2025-05-17T14:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1128.46,,core_policy
PEV_0000013415,POL_000011872,CUST_00007457,PROD_AUTO_STANDARD,2025-09-18,2025-09-18T09:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,681.14,,core_policy
PEV_0000013416,POL_000011873,CUST_00007458,PROD_LIFE_STANDARD,2024-06-23,2024-06-23T10:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,441.23,,core_policy
PEV_0000013417,POL_000011874,CUST_00007459,PROD_LIFE_PREMIUM,2022-02-06,2022-02-06T12:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,618.1,,core_policy
PEV_0000013418,POL_000011875,CUST_00007459,PROD_ACCIDENT_STANDARD,2022-07-30,2022-07-30T08:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,190.77,,core_policy
PEV_0000013419,POL_000011876,CUST_00007459,PROD_AUTO_PREMIUM,2023-06-04,2023-06-04T17:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1061.52,,core_policy
PEV_0000013420,POL_000011876,CUST_00007459,PROD_AUTO_PREMIUM,2023-10-13,2023-10-13T09:00:00+00:00,CANCELLATION,CUSTOMER_REQUEST,ACTIVE,CANCELLED,1061.52,1061.52,0,core_policy
PEV_0000013421,POL_000011877,CUST_00007460,PROD_HOME_BASIC,2024-06-18,2024-06-18T10:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,286.1,,core_policy
PEV_0000013422,POL_000011878,CUST_00007461,PROD_AUTO_STANDARD,2025-01-27,2025-01-27T09:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,662.31,,core_policy
PEV_0000013423,POL_000011878,CUST_00007461,PROD_AUTO_STANDARD,2026-04-01,2026-04-01T14:00:00+00:00,CANCELLATION,CUSTOMER_REQUEST,ACTIVE,CANCELLED,662.31,662.31,0,core_policy
PEV_0000013424,POL_000011879,CUST_00007462,PROD_HEALTH_BASIC,2025-11-27,2025-11-27T09:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,758.9,,core_policy
PEV_0000013425,POL_000011880,CUST_00007462,PROD_LIFE_STANDARD,2025-05-02,2025-05-02T17:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,446.8,,core_policy
PEV_0000013426,POL_000011881,CUST_00007462,PROD_HEALTH_PREMIUM,2025-05-02,2025-05-02T11:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1496.02,,core_policy
PEV_0000013427,POL_000011882,CUST_00007463,PROD_LIFE_STANDARD,2025-04-06,2025-04-06T11:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,426.84,,core_policy
PEV_0000013428,POL_000011883,CUST_00007464,PROD_HEALTH_STANDARD,2023-04-30,2023-04-30T11:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,756.98,,core_policy
PEV_0000013429,POL_000011884,CUST_00007465,PROD_AUTO_STANDARD,2021-03-15,2021-03-15T16:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,720.81,,core_policy
PEV_0000013430,POL_000011885,CUST_00007465,PROD_LIFE_PREMIUM,2025-01-25,2025-01-25T17:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,847.77,,core_policy
PEV_0000013431,POL_000011885,CUST_00007465,PROD_LIFE_PREMIUM,2026-04-26,2026-04-26T16:00:00+00:00,CANCELLATION,CUSTOMER_REQUEST,ACTIVE,CANCELLED,847.77,847.77,0,core_policy
PEV_0000013432,POL_000011886,CUST_00007466,PROD_HEALTH_STANDARD,2023-07-01,2023-07-01T19:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1016.51,,core_policy
PEV_0000013433,POL_000011887,CUST_00007467,PROD_HOME_STANDARD,2025-08-21,2025-08-21T10:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,518.52,,core_policy
PEV_0000013434,POL_000011888,CUST_00007467,PROD_HEALTH_PREMIUM,2025-08-21,2025-08-21T08:00:00+00:00,SUBSCRIPTION,NEW_BUSINESS,,ACTIVE,,1427.89,,core_policy
PEV_0000013435,POL_000011888,CUST_00007467,PROD_HEALTH_PREMIUM,2026-04-18,2026-04-18T15:00:00+00:00,CANCELLATION,CUSTOMER_REQUEST,ACTIVE,CANCELLED,1427.89,1427.89,0,core_policy
