policy_id,source_policy_id,customer_id,product_id,sales_channel_id,agent_id,agency_id,policy_start_date,policy_end_date,next_renewal_date,policy_status,payment_frequency,annual_premium,premium_discount_pct,premium_increase_pct_last_renewal,cancellation_date,cancellation_reason
POL_000015493,SRC_POL_000015493,CUST_00009739,PROD_LIFE_PREMIUM,CH_BROKER,AGT_00063,AGY_009,2021-07-06,2023-07-06,,EXPIRED,ANNUAL,806.25,0.0275,0.0721,,
POL_000015494,SRC_POL_000015494,CUST_00009739,PROD_TRAVEL_STANDARD,CH_CALL_CENTER,AGT_00058,AGY_009,2021-08-28,2025-08-28,,EXPIRED,ANNUAL,150.72,0.0752,-0.0161,,
POL_000015495,SRC_POL_000015495,CUST_00009739,PROD_AUTO_PREMIUM,CH_MOBILE,,AGY_009,2024-06-03,2025-06-03,,EXPIRED,MONTHLY,1139.06,0.0198,0.1134,,
POL_000015496,SRC_POL_000015496,CUST_00009740,PROD_HEALTH_PREMIUM,CH_BROKER,AGT_00050,AGY_008,2023-07-12,2024-07-12,,EXPIRED,MONTHLY,1672.33,0.0241,-0.0101,,
POL_000015497,SRC_POL_000015497,CUST_00009741,PROD_AUTO_BASIC,CH_BRANCH,AGT_00161,AGY_023,2024-03-29,2026-03-29,,EXPIRED,MONTHLY,598.66,0.0214,0.0556,,
POL_000015498,SRC_POL_000015498,CUST_00009741,PROD_HEALTH_STANDARD,CH_MOBILE,AGT_00156,AGY_023,2022-12-27,2023-12-27,,EXPIRED,MONTHLY,989.32,0.017,0.047,,
POL_000015499,SRC_POL_000015499,CUST_00009742,PROD_HEALTH_PREMIUM,CH_MOBILE,AGT_00042,AGY_006,2024-02-12,2027-02-12,2026-02-12,ACTIVE,MONTHLY,1624.41,0.0191,0.0796,,
POL_000015500,SRC_POL_000015500,CUST_00009742,PROD_HOME_BASIC,CH_BROKER,AGT_00042,AGY_006,2024-02-12,2030-02-12,2026-02-12,ACTIVE,MONTHLY,336.95,0.0076,0.0186,,
POL_000015501,SRC_POL_000015501,CUST_00009743,PROD_LIFE_BASIC,CH_CALL_CENTER,AGT_00148,AGY_022,2025-01-29,2028-01-29,,CANCELLED,ANNUAL,230.16,0.0456,-0.04,2025-12-22,MOVED
POL_000015502,SRC_POL_000015502,CUST_00009744,PROD_ACCIDENT_STANDARD,CH_WEB,AGT_00163,AGY_024,2023-07-01,2028-07-01,2026-07-01,ACTIVE,ANNUAL,271.2,0.0188,0.0869,,
POL_000015503,SRC_POL_000015503,CUST_00009744,PROD_LIFE_STANDARD,CH_WEB,AGT_00163,AGY_024,2024-01-10,2027-01-10,2026-01-10,ACTIVE,ANNUAL,400.49,0.0069,0.0603,,
POL_000015504,SRC_POL_000015504,CUST_00009745,PROD_HEALTH_BASIC,CH_BROKER,AGT_00106,AGY_016,2023-12-11,2027-12-11,,CANCELLED,MONTHLY,625.3,0.0461,0.0035,2025-05-13,PRICE
POL_000015505,SRC_POL_000015505,CUST_00009746,PROD_PET_STANDARD,CH_WEB,AGT_00141,AGY_021,2021-12-27,2024-12-27,,EXPIRED,MONTHLY,345.62,0.0063,0.0069,,
POL_000015506,SRC_POL_000015506,CUST_00009747,PROD_ACCIDENT_STANDARD,CH_WEB,AGT_00077,AGY_011,2021-10-31,2024-10-31,,EXPIRED,ANNUAL,242.97,0.0511,0.0073,,
POL_000015507,SRC_POL_000015507,CUST_00009748,PROD_ACCIDENT_STANDARD,CH_MOBILE,AGT_00043,AGY_007,2022-04-19,2023-04-19,,EXPIRED,ANNUAL,217.88,0.0399,-0.0009,,
POL_000015508,SRC_POL_000015508,CUST_00009748,PROD_AUTO_BASIC,CH_BROKER,AGT_00044,AGY_007,2022-04-19,2025-04-19,,EXPIRED,MONTHLY,531.89,0.0942,0.0353,,
POL_000015509,SRC_POL_000015509,CUST_00009749,PROD_LIFE_STANDARD,CH_WEB,AGT_00106,AGY_016,2022-07-30,2024-07-30,,EXPIRED,ANNUAL,441.68,0.0361,0.0641,,
POL_000015510,SRC_POL_000015510,CUST_00009750,PROD_HEALTH_STANDARD,CH_WEB,AGT_00099,AGY_015,2025-04-30,2028-04-30,2026-04-30,ACTIVE,MONTHLY,971.31,0.0153,0.0272,,
POL_000015511,SRC_POL_000015511,CUST_00009750,PROD_AUTO_PREMIUM,CH_CALL_CENTER,AGT_00105,AGY_015,2025-04-30,2029-04-30,2026-04-30,ACTIVE,MONTHLY,1075.38,0.084,0.0094,,
POL_000015512,SRC_POL_000015512,CUST_00009750,PROD_HOME_STANDARD,CH_WEB,AGT_00099,AGY_015,2025-04-30,2028-04-30,2026-04-30,ACTIVE,MONTHLY,516.01,0.0235,-0.04,,
POL_000015513,SRC_POL_000015513,CUST_00009750,PROD_HOME_PREMIUM,CH_WEB,AGT_00099,AGY_015,2025-04-30,2031-04-30,2026-04-30,ACTIVE,MONTHLY,902.34,0.0307,0.1157,,
POL_000015514,SRC_POL_000015514,CUST_00009751,PROD_HOME_BASIC,CH_CALL_CENTER,AGT_00147,AGY_021,2024-03-31,2025-03-31,,EXPIRED,MONTHLY,297.28,0.0379,0.0677,,
POL_000015515,SRC_POL_000015515,CUST_00009752,PROD_HEALTH_STANDARD,CH_BRANCH,AGT_00127,AGY_019,2024-11-05,2030-11-05,2026-11-05,ACTIVE,MONTHLY,1103.36,0.0259,0.0467,,
POL_000015516,SRC_POL_000015516,CUST_00009753,PROD_HOME_STANDARD,CH_BROKER,AGT_00162,AGY_024,2021-07-12,2023-07-12,,EXPIRED,MONTHLY,565.01,0.0508,0.0347,,
POL_000015517,SRC_POL_000015517,CUST_00009753,PROD_AUTO_BASIC,CH_BROKER,AGT_00168,AGY_024,2025-10-25,2029-10-25,2026-10-25,ACTIVE,MONTHLY,510.75,0.0158,0.0379,,
POL_000015518,SRC_POL_000015518,CUST_00009754,PROD_LIFE_PREMIUM,CH_BRANCH,AGT_00014,AGY_002,2025-02-18,2029-02-18,2026-02-18,ACTIVE,ANNUAL,1006.75,0.0966,0.096,,
POL_000015519,SRC_POL_000015519,CUST_00009754,PROD_LIFE_STANDARD,CH_MOBILE,AGT_00008,AGY_002,2024-12-10,2026-12-10,2026-12-10,ACTIVE,ANNUAL,458.86,0.0361,-0.04,,
POL_000015520,SRC_POL_000015520,CUST_00009755,PROD_AUTO_BASIC,CH_WEB,AGT_00078,AGY_012,2025-01-31,2031-01-31,2026-01-31,ACTIVE,MONTHLY,552.31,0.047,0.0636,,
POL_000015521,SRC_POL_000015521,CUST_00009756,PROD_AUTO_BASIC,CH_BROKER,AGT_00112,AGY_016,2025-03-29,2027-03-29,2026-03-29,ACTIVE,MONTHLY,588.2,0.0178,0.0416,,
POL_000015522,SRC_POL_000015522,CUST_00009757,PROD_LIFE_STANDARD,CH_BROKER,AGT_00037,AGY_006,2025-07-11,2030-07-11,2026-07-11,ACTIVE,ANNUAL,403.67,0.0042,0.0206,,
POL_000015523,SRC_POL_000015523,CUST_00009758,PROD_AUTO_BASIC,CH_BRANCH,AGT_00064,AGY_010,2024-06-23,2027-06-23,2026-06-23,ACTIVE,MONTHLY,551.84,0.031,-0.0293,,
POL_000015524,SRC_POL_000015524,CUST_00009759,PROD_AUTO_BASIC,CH_MOBILE,AGT_00128,AGY_019,2025-03-30,2031-03-30,2026-03-30,ACTIVE,MONTHLY,580.18,0.0136,0.0772,,
POL_000015525,SRC_POL_000015525,CUST_00009760,PROD_ACCIDENT_STANDARD,CH_BRANCH,AGT_00021,AGY_003,2024-08-30,2025-08-30,,EXPIRED,ANNUAL,249.33,0.0497,0.0546,,
POL_000015526,SRC_POL_000015526,CUST_00009761,PROD_HOME_PREMIUM,CH_WEB,AGT_00064,AGY_010,2022-09-06,2026-09-06,2026-09-06,ACTIVE,MONTHLY,753.86,0.0265,-0.0228,,
POL_000015527,SRC_POL_000015527,CUST_00009762,PROD_AUTO_PREMIUM,CH_BRANCH,AGT_00135,AGY_020,2025-08-25,2029-08-25,2026-08-25,ACTIVE,MONTHLY,1122.81,0.0365,-0.04,,
POL_000015528,SRC_POL_000015528,CUST_00009762,PROD_AUTO_BASIC,CH_BROKER,AGT_00135,AGY_020,2025-08-25,2028-08-25,2026-08-25,ACTIVE,MONTHLY,550.55,0.0322,0.0843,,
POL_000015529,SRC_POL_000015529,CUST_00009762,PROD_HOME_PREMIUM,CH_WEB,AGT_00134,AGY_020,2025-09-25,2029-09-25,2026-09-25,ACTIVE,MONTHLY,890.4,0.004,0.0107,,
POL_000015530,SRC_POL_000015530,CUST_00009762,PROD_HEALTH_STANDARD,CH_BRANCH,AGT_00140,AGY_020,2025-08-25,2027-08-25,2026-08-25,ACTIVE,MONTHLY,944.45,0.0693,0.0033,,
POL_000015531,SRC_POL_000015531,CUST_00009763,PROD_AUTO_PREMIUM,CH_BRANCH,AGT_00135,AGY_020,2025-02-27,2026-02-27,,CANCELLED,MONTHLY,1266.68,0.0215,0.0804,2025-09-03,MOVED
POL_000015532,SRC_POL_000015532,CUST_00009764,PROD_PET_STANDARD,CH_WEB,AGT_00079,AGY_012,2023-06-13,2024-06-13,,EXPIRED,MONTHLY,356.85,0.0104,0.0152,,
POL_000015533,SRC_POL_000015533,CUST_00009764,PROD_ACCIDENT_STANDARD,CH_MOBILE,AGT_00084,AGY_012,2025-01-11,2028-01-11,,CANCELLED,ANNUAL,225.2,0.0272,0.0808,2026-05-17,COMPETITOR
POL_000015534,SRC_POL_000015534,CUST_00009765,PROD_AUTO_PREMIUM,CH_BRANCH,AGT_00127,AGY_019,2021-06-04,2022-06-04,,EXPIRED,MONTHLY,1152.47,0.0188,0.0037,,
POL_000015535,SRC_POL_000015535,CUST_00009765,PROD_HEALTH_PREMIUM,CH_BROKER,AGT_00128,AGY_019,2021-08-14,2022-08-14,,CANCELLED,MONTHLY,1294.48,0.0257,-0.0092,2022-02-20,
POL_000015536,SRC_POL_000015536,CUST_00009766,PROD_HOME_PREMIUM,CH_MOBILE,AGT_00008,AGY_002,2025-10-29,2029-10-29,2026-10-29,ACTIVE,MONTHLY,752.7,0.0143,0.0118,,
POL_000015537,SRC_POL_000015537,CUST_00009767,PROD_LIFE_STANDARD,CH_BROKER,AGT_00023,AGY_004,2022-06-28,2023-06-28,,EXPIRED,ANNUAL,457.84,0.033,0.0078,,
POL_000015538,SRC_POL_000015538,CUST_00009768,PROD_AUTO_BASIC,CH_CALL_CENTER,AGT_00113,AGY_017,2021-11-09,2022-11-09,,EXPIRED,MONTHLY,514.22,0.0351,-0.0175,,
POL_000015539,SRC_POL_000015539,CUST_00009768,PROD_PET_STANDARD,CH_BRANCH,AGT_00119,AGY_017,2022-01-09,2026-01-09,,CANCELLED,MONTHLY,290.53,0.0126,-0.0203,2024-10-27,PRICE
POL_000015540,SRC_POL_000015540,CUST_00009769,PROD_TRAVEL_STANDARD,CH_WEB,AGT_00002,AGY_001,2024-07-19,2028-07-19,2026-07-19,ACTIVE,ANNUAL,140.04,0.0126,0.057,,
POL_000015541,SRC_POL_000015541,CUST_00009770,PROD_HOME_STANDARD,CH_MOBILE,AGT_00084,AGY_012,2023-11-15,2026-11-15,2026-11-15,ACTIVE,MONTHLY,486.88,0.025,0.0721,,
POL_000015542,SRC_POL_000015542,CUST_00009770,PROD_LIFE_BASIC,CH_BROKER,AGT_00078,AGY_012,2022-09-13,2024-09-13,,EXPIRED,ANNUAL,247.85,0.0442,0.0372,,
POL_000015543,SRC_POL_000015543,CUST_00009771,PROD_AUTO_BASIC,CH_CALL_CENTER,AGT_00114,AGY_017,2023-11-30,2029-11-30,2026-11-30,ACTIVE,MONTHLY,507.86,0.0531,0.049,,
POL_000015544,SRC_POL_000015544,CUST_00009772,PROD_HOME_PREMIUM,CH_WEB,AGT_00002,AGY_001,2025-01-11,2030-01-11,2026-01-11,ACTIVE,MONTHLY,721.79,0.0313,0.0525,,
POL_000015545,SRC_POL_000015545,CUST_00009773,PROD_LIFE_BASIC,CH_BRANCH,AGT_00015,AGY_003,2025-06-27,2027-06-27,2026-06-27,ACTIVE,ANNUAL,198.33,0.0449,-0.0064,,
POL_000015546,SRC_POL_000015546,CUST_00009773,PROD_PET_STANDARD,CH_BROKER,AGT_00016,AGY_003,2025-03-24,2030-03-24,2026-03-24,ACTIVE,MONTHLY,325.28,0.0312,0.0586,,
POL_000015547,SRC_POL_000015547,CUST_00009774,PROD_HEALTH_STANDARD,CH_BROKER,AGT_00147,AGY_021,2023-11-03,2027-11-03,2026-11-03,ACTIVE,MONTHLY,1119.41,0.0489,0.02,,
POL_000015548,SRC_POL_000015548,CUST_00009775,PROD_HEALTH_BASIC,CH_WEB,AGT_00029,AGY_005,2023-11-04,2028-11-04,2026-11-04,ACTIVE,MONTHLY,775.96,0.0095,0.0548,,
POL_000015549,SRC_POL_000015549,CUST_00009776,PROD_AUTO_PREMIUM,CH_BROKER,AGT_00112,AGY_016,2024-08-31,2027-08-31,2026-08-31,ACTIVE,MONTHLY,1276.62,0.0915,0.0591,,
POL_000015550,SRC_POL_000015550,CUST_00009776,PROD_LIFE_BASIC,CH_CALL_CENTER,AGT_00112,AGY_016,2024-08-31,2025-08-31,,EXPIRED,ANNUAL,245.5,0.0135,-0.0105,,
POL_000015551,SRC_POL_000015551,CUST_00009776,PROD_ACCIDENT_STANDARD,CH_CALL_CENTER,,AGY_016,2024-08-31,2030-08-31,2026-08-31,ACTIVE,ANNUAL,247.93,0.0424,0.0091,,
POL_000015552,SRC_POL_000015552,CUST_00009777,PROD_AUTO_PREMIUM,CH_BRANCH,AGT_00106,AGY_016,2024-06-25,2029-06-25,2026-06-25,ACTIVE,MONTHLY,1216.9,0.0766,0.0313,,
POL_000015553,SRC_POL_000015553,CUST_00009778,PROD_LIFE_STANDARD,CH_MOBILE,AGT_00079,AGY_012,2021-04-12,2024-04-12,,EXPIRED,ANNUAL,478.96,0.0242,0.0764,,
POL_000015554,SRC_POL_000015554,CUST_00009779,PROD_HOME_STANDARD,CH_BRANCH,AGT_00070,AGY_010,2024-07-17,2025-07-17,,EXPIRED,MONTHLY,510.07,0.0046,0.1302,,
POL_000015555,SRC_POL_000015555,CUST_00009779,PROD_LIFE_STANDARD,CH_BRANCH,AGT_00065,AGY_010,2024-07-17,2026-07-17,2026-07-17,ACTIVE,ANNUAL,429.63,0.0257,-0.0173,,
POL_000015556,SRC_POL_000015556,CUST_00009780,PROD_HEALTH_STANDARD,CH_BROKER,AGT_00105,AGY_015,2025-06-07,2029-06-07,2026-06-07,ACTIVE,MONTHLY,850.35,0.0073,-0.0193,,
POL_000015557,SRC_POL_000015557,CUST_00009780,PROD_LIFE_STANDARD,CH_WEB,AGT_00100,AGY_015,2025-06-07,2030-06-07,,CANCELLED,ANNUAL,442.1,0.0687,0.0184,2026-04-19,SERVICE
POL_000015558,SRC_POL_000015558,CUST_00009781,PROD_HEALTH_STANDARD,CH_BROKER,AGT_00113,AGY_017,2022-04-11,2028-04-11,2026-04-11,ACTIVE,MONTHLY,897.02,0.0567,-0.0223,,
POL_000015559,SRC_POL_000015559,CUST_00009782,PROD_HOME_BASIC,CH_BRANCH,AGT_00106,AGY_016,2023-04-29,2024-04-29,,EXPIRED,MONTHLY,340.84,0.0432,0.0624,,
POL_000015560,SRC_POL_000015560,CUST_00009782,PROD_HOME_PREMIUM,CH_WEB,AGT_00106,AGY_016,2025-08-27,2026-08-27,2026-08-27,ACTIVE,MONTHLY,840.1,0.031,0.0007,,
POL_000015561,SRC_POL_000015561,CUST_00009783,PROD_HOME_BASIC,CH_MOBILE,AGT_00149,AGY_022,2024-09-04,2030-09-04,2026-09-04,ACTIVE,MONTHLY,356.47,0.081,0.1079,,
POL_000015562,SRC_POL_000015562,CUST_00009783,PROD_AUTO_STANDARD,CH_CALL_CENTER,AGT_00149,AGY_022,2025-11-19,2028-11-19,2026-11-19,ACTIVE,MONTHLY,690.85,0.0098,0.0461,,
POL_000015563,SRC_POL_000015563,CUST_00009784,PROD_LIFE_BASIC,CH_BROKER,AGT_00140,AGY_020,2025-10-16,2031-10-16,2026-10-16,ACTIVE,ANNUAL,252.29,0.0191,0.074,,
POL_000015564,SRC_POL_000015564,CUST_00009785,PROD_HEALTH_PREMIUM,CH_WEB,AGT_00148,AGY_022,2021-12-12,2025-12-12,,EXPIRED,MONTHLY,1563.61,0.0072,0.0505,,
POL_000015565,SRC_POL_000015565,CUST_00009785,PROD_ACCIDENT_STANDARD,CH_MOBILE,AGT_00148,AGY_022,2024-01-06,2029-01-06,2026-01-06,ACTIVE,ANNUAL,191.88,0.0139,-0.0146,,
POL_000015566,SRC_POL_000015566,CUST_00009786,PROD_LIFE_BASIC,CH_BRANCH,AGT_00001,AGY_001,2024-11-29,2027-11-29,2026-11-29,ACTIVE,ANNUAL,245.75,0.0438,0.0306,,
POL_000015567,SRC_POL_000015567,CUST_00009787,PROD_AUTO_PREMIUM,CH_WEB,,AGY_014,2025-02-12,2027-02-12,,CANCELLED,MONTHLY,1104.38,0.0136,-0.0019,2025-07-07,PRICE
POL_000015568,SRC_POL_000015568,CUST_00009788,PROD_TRAVEL_STANDARD,CH_BROKER,AGT_00156,AGY_023,2023-08-12,2028-08-12,2026-08-12,ACTIVE,ANNUAL,129.12,0.0188,-0.04,,
POL_000015569,SRC_POL_000015569,CUST_00009789,PROD_HEALTH_PREMIUM,CH_BRANCH,AGT_00023,AGY_004,2024-05-14,2029-05-14,2026-05-14,ACTIVE,MONTHLY,1395.77,0.0044,0.0063,,
POL_000015570,SRC_POL_000015570,CUST_00009790,PROD_ACCIDENT_STANDARD,CH_CALL_CENTER,AGT_00119,AGY_017,2025-09-14,2029-09-14,2026-09-14,ACTIVE,ANNUAL,219.11,0.0267,0.0282,,
POL_000015571,SRC_POL_000015571,CUST_00009791,PROD_AUTO_BASIC,CH_MOBILE,AGT_00161,AGY_023,2023-01-13,2028-01-13,,CANCELLED,MONTHLY,539.18,0.0052,0.0946,2024-10-29,COMPETITOR
POL_000015572,SRC_POL_000015572,CUST_00009792,PROD_LIFE_STANDARD,CH_WEB,AGT_00056,AGY_008,2025-10-26,2026-10-26,,CANCELLED,ANNUAL,439.0,0.0748,0.1083,2026-06-15,COMPETITOR
POL_000015573,SRC_POL_000015573,CUST_00009793,PROD_AUTO_STANDARD,CH_BROKER,AGT_00043,AGY_007,2025-11-25,2026-11-25,,CANCELLED,MONTHLY,807.62,0.0478,0.0304,2026-05-09,PRICE
POL_000015574,SRC_POL_000015574,CUST_00009794,PROD_LIFE_BASIC,CH_BROKER,AGT_00009,AGY_002,2025-10-11,2026-10-11,2026-10-11,ACTIVE,ANNUAL,251.09,0.0605,0.0208,,
POL_000015575,SRC_POL_000015575,CUST_00009795,PROD_LIFE_STANDARD,CH_BRANCH,AGT_00106,AGY_016,2023-08-01,2026-08-01,2026-08-01,ACTIVE,ANNUAL,481.51,0.003,0.0253,,
POL_000015576,SRC_POL_000015576,CUST_00009796,PROD_HEALTH_STANDARD,CH_CALL_CENTER,AGT_00030,AGY_005,2025-08-07,2031-08-07,2026-08-07,ACTIVE,MONTHLY,888.6,0.0203,-0.0145,,
POL_000015577,SRC_POL_000015577,CUST_00009797,PROD_ACCIDENT_STANDARD,CH_CALL_CENTER,AGT_00009,AGY_002,2025-10-17,2029-10-17,2026-10-17,ACTIVE,ANNUAL,246.11,0.0615,0.0452,,
POL_000015578,SRC_POL_000015578,CUST_00009798,PROD_TRAVEL_STANDARD,CH_WEB,AGT_00163,AGY_024,2024-12-29,2028-12-29,2026-12-29,ACTIVE,ANNUAL,161.95,0.0084,0.0588,,
POL_000015579,SRC_POL_000015579,CUST_00009799,PROD_TRAVEL_STANDARD,CH_CALL_CENTER,AGT_00084,AGY_012,2022-11-13,2023-11-13,,CANCELLED,ANNUAL,156.19,0.027,-0.005,2023-08-06,COMPETITOR
POL_000015580,SRC_POL_000015580,CUST_00009800,PROD_LIFE_PREMIUM,CH_WEB,AGT_00022,AGY_004,2024-12-01,2028-12-01,2026-12-01,ACTIVE,ANNUAL,919.64,0.0315,-0.0202,,
POL_000015581,SRC_POL_000015581,CUST_00009800,PROD_HEALTH_STANDARD,CH_WEB,AGT_00023,AGY_004,2023-01-22,2027-01-22,2026-01-22,ACTIVE,MONTHLY,811.48,0.01,-0.0282,,
POL_000015582,SRC_POL_000015582,CUST_00009801,PROD_LIFE_PREMIUM,CH_BROKER,AGT_00044,AGY_007,2023-08-06,2026-08-06,,CANCELLED,ANNUAL,1012.77,0.0014,0.1024,2025-05-11,PRICE
POL_000015583,SRC_POL_000015583,CUST_00009801,PROD_LIFE_BASIC,CH_BRANCH,AGT_00049,AGY_007,2021-03-02,2023-03-02,,EXPIRED,ANNUAL,266.25,0.0685,0.0557,,
POL_000015584,SRC_POL_000015584,CUST_00009801,PROD_AUTO_BASIC,CH_BRANCH,AGT_00049,AGY_007,2023-07-23,2026-07-23,,CANCELLED,MONTHLY,618.99,0.0404,0.0578,2024-06-15,SERVICE
POL_000015585,SRC_POL_000015585,CUST_00009801,PROD_HEALTH_BASIC,CH_BRANCH,AGT_00049,AGY_007,2022-12-17,2026-12-17,,CANCELLED,MONTHLY,760.72,0.0039,0.0572,2024-12-27,
POL_000015586,SRC_POL_000015586,CUST_00009802,PROD_HEALTH_BASIC,CH_WEB,AGT_00119,AGY_017,2024-04-19,2025-04-19,,EXPIRED,MONTHLY,819.84,0.0824,0.0469,,
POL_000015587,SRC_POL_000015587,CUST_00009803,PROD_LIFE_STANDARD,CH_BRANCH,,AGY_006,2025-05-30,2027-05-30,2026-05-30,ACTIVE,ANNUAL,426.73,0.0127,0.0153,,
POL_000015588,SRC_POL_000015588,CUST_00009804,PROD_LIFE_STANDARD,CH_BRANCH,AGT_00035,AGY_005,2025-03-03,2029-03-03,2026-03-03,ACTIVE,ANNUAL,421.48,0.0124,0.0573,,
POL_000015589,SRC_POL_000015589,CUST_00009805,PROD_AUTO_PREMIUM,CH_BROKER,AGT_00133,AGY_019,2024-11-02,2026-11-02,2026-11-02,ACTIVE,MONTHLY,1182.17,0.0421,-0.0316,,
POL_000015590,SRC_POL_000015590,CUST_00009806,PROD_PET_STANDARD,CH_CALL_CENTER,AGT_00036,AGY_006,2025-07-10,2026-07-10,2026-07-10,ACTIVE,MONTHLY,330.74,0.011,0.0196,,
POL_000015591,SRC_POL_000015591,CUST_00009807,PROD_AUTO_BASIC,CH_BRANCH,AGT_00162,AGY_024,2025-12-29,2030-12-29,2026-12-29,ACTIVE,MONTHLY,620.65,0.0268,0.089,,
POL_000015592,SRC_POL_000015592,CUST_00009807,PROD_HEALTH_BASIC,CH_WEB,AGT_00168,AGY_024,2025-12-29,2028-12-29,2026-12-29,ACTIVE,MONTHLY,559.7,0.0157,-0.0013,,
POL_000015593,SRC_POL_000015593,CUST_00009807,PROD_LIFE_STANDARD,CH_CALL_CENTER,AGT_00162,AGY_024,2025-12-29,2030-12-29,2026-12-29,ACTIVE,ANNUAL,431.53,0.0241,0.0489,,
POL_000015594,SRC_POL_000015594,CUST_00009807,PROD_HOME_BASIC,CH_CALL_CENTER,AGT_00163,AGY_024,2025-12-29,2030-12-29,2026-12-29,ACTIVE,MONTHLY,328.03,0.0279,0.0203,,
POL_000015595,SRC_POL_000015595,CUST_00009808,PROD_ACCIDENT_STANDARD,CH_CALL_CENTER,AGT_00114,AGY_017,2023-07-27,2028-07-27,,CANCELLED,ANNUAL,260.65,0.0021,0.0078,2023-12-02,PRICE
POL_000015596,SRC_POL_000015596,CUST_00009809,PROD_HEALTH_BASIC,CH_BROKER,AGT_00093,AGY_014,2025-04-01,2027-04-01,2026-04-01,ACTIVE,MONTHLY,625.07,0.0075,-0.0289,,
POL_000015597,SRC_POL_000015597,CUST_00009809,PROD_LIFE_STANDARD,CH_BRANCH,AGT_00098,AGY_014,2024-11-13,2025-11-13,,EXPIRED,ANNUAL,402.92,0.0275,0.0212,,
POL_000015598,SRC_POL_000015598,CUST_00009809,PROD_AUTO_BASIC,CH_CALL_CENTER,AGT_00098,AGY_014,2023-10-11,2024-10-11,,EXPIRED,MONTHLY,540.55,0.0223,0.031,,
POL_000015599,SRC_POL_000015599,CUST_00009809,PROD_LIFE_BASIC,CH_BROKER,AGT_00092,AGY_014,2022-11-13,2026-11-13,2026-11-13,ACTIVE,ANNUAL,224.04,0.0501,0.0725,,
POL_000015600,SRC_POL_000015600,CUST_00009810,PROD_HOME_STANDARD,CH_BRANCH,AGT_00063,AGY_009,2024-08-22,2030-08-22,2026-08-22,ACTIVE,MONTHLY,517.37,0.0017,0.0516,,
POL_000015601,SRC_POL_000015601,CUST_00009811,PROD_LIFE_STANDARD,CH_BRANCH,AGT_00050,AGY_008,2021-03-19,2022-03-19,,EXPIRED,ANNUAL,441.65,0.0477,0.0723,,
POL_000015602,SRC_POL_000015602,CUST_00009812,PROD_LIFE_PREMIUM,CH_BRANCH,AGT_00163,AGY_024,2023-06-22,2028-06-22,2026-06-22,ACTIVE,ANNUAL,969.9,0.0226,0.0539,,
POL_000015603,SRC_POL_000015603,CUST_00009812,PROD_AUTO_PREMIUM,CH_BROKER,AGT_00168,AGY_024,2020-07-15,2026-07-15,2026-07-15,ACTIVE,MONTHLY,1260.57,0.0157,0.1315,,
POL_000015604,SRC_POL_000015604,CUST_00009812,PROD_HOME_PREMIUM,CH_WEB,AGT_00163,AGY_024,2024-01-24,2025-01-24,,EXPIRED,MONTHLY,735.22,0.0218,0.0223,,
POL_000015605,SRC_POL_000015605,CUST_00009813,PROD_HEALTH_PREMIUM,CH_WEB,AGT_00001,AGY_001,2024-01-28,2027-01-28,2026-01-28,ACTIVE,MONTHLY,1623.66,0.0387,0.094,,
POL_000015606,SRC_POL_000015606,CUST_00009813,PROD_ACCIDENT_STANDARD,CH_WEB,AGT_00002,AGY_001,2024-01-28,2025-01-28,,EXPIRED,ANNUAL,235.43,0.0116,0.0458,,
POL_000015607,SRC_POL_000015607,CUST_00009813,PROD_AUTO_BASIC,CH_CALL_CENTER,AGT_00002,AGY_001,2024-01-28,2027-01-28,,CANCELLED,MONTHLY,557.34,0.0418,0.0109,2024-11-06,MOVED
POL_000015608,SRC_POL_000015608,CUST_00009814,PROD_PET_STANDARD,CH_BRANCH,AGT_00051,AGY_008,2025-11-17,2031-11-17,2026-11-17,ACTIVE,MONTHLY,354.65,0.0818,-0.04,,
POL_000015609,SRC_POL_000015609,CUST_00009815,PROD_HOME_STANDARD,CH_MOBILE,AGT_00127,AGY_019,2020-05-23,2023-05-23,,EXPIRED,MONTHLY,493.69,0.0114,-0.04,,
POL_000015610,SRC_POL_000015610,CUST_00009816,PROD_HOME_PREMIUM,CH_CALL_CENTER,AGT_00058,AGY_009,2025-10-15,2027-10-15,2026-10-15,ACTIVE,MONTHLY,713.6,0.0719,-0.0096,,
POL_000015611,SRC_POL_000015611,CUST_00009817,PROD_HOME_BASIC,CH_WEB,AGT_00009,AGY_002,2025-01-09,2029-01-09,2026-01-09,ACTIVE,MONTHLY,334.47,0.0112,0.0333,,
POL_000015612,SRC_POL_000015612,CUST_00009817,PROD_ACCIDENT_STANDARD,CH_WEB,AGT_00014,AGY_002,2025-01-09,2028-01-09,2026-01-09,ACTIVE,ANNUAL,257.21,0.0145,0.0642,,
POL_000015613,SRC_POL_000015613,CUST_00009818,PROD_ACCIDENT_STANDARD,CH_WEB,AGT_00009,AGY_002,2024-08-14,2026-08-14,,CANCELLED,ANNUAL,270.96,0.0237,0.0497,2026-04-11,SERVICE
POL_000015614,SRC_POL_000015614,CUST_00009819,PROD_HEALTH_STANDARD,CH_BRANCH,AGT_00065,AGY_010,2024-09-03,2029-09-03,2026-09-03,ACTIVE,MONTHLY,1111.48,0.0131,0.0049,,
