retention_action_id,customer_id,policy_id,action_date,action_timestamp,action_type,trigger_reason,offered_value,channel_id,agent_id,accepted_flag,retained_90d_flag
RET_0000001130,CUST_00007277,POL_000011590,2023-10-20,2023-10-20T15:00:00+00:00,PAYMENT_PLAN,COMPLAINT,34.29,CH_RETENTION_OUTBOUND,AGT_00048,true,true
RET_0000001131,CUST_00007281,POL_000011596,2025-09-13,2025-09-13T17:00:00+00:00,CALLBACK,PAYMENT_INCIDENT,26.79,CH_RETENTION_OUTBOUND,AGT_00146,true,true
RET_0000001132,CUST_00007287,POL_000011605,2025-01-22,2025-01-22T09:00:00+00:00,DISCOUNT,RENEWAL_RISK,118.11,CH_RETENTION_OUTBOUND,AGT_00020,false,false
RET_0000001133,CUST_00007293,POL_000011616,2024-01-11,2024-01-11T18:00:00+00:00,DISCOUNT,COMPLAINT,19.94,CH_RETENTION_OUTBOUND,AGT_00083,true,true
RET_0000001134,CUST_00007299,POL_000011622,2026-04-08,2026-04-08T18:00:00+00:00,PAYMENT_PLAN,LOW_ENGAGEMENT,170.57,CH_RETENTION_OUTBOUND,AGT_00139,false,false
RET_0000001135,CUST_00007300,POL_000011625,2024-08-20,2024-08-20T18:00:00+00:00,CALLBACK,COMPLAINT,37.08,CH_RETENTION_OUTBOUND,AGT_00097,true,false
RET_0000001136,CUST_00007303,POL_000011632,2023-11-10,2023-11-10T17:00:00+00:00,DISCOUNT,PAYMENT_INCIDENT,76.65,CH_RETENTION_OUTBOUND,AGT_00083,true,true
RET_0000001137,CUST_00007306,POL_000011637,2024-02-19,2024-02-19T17:00:00+00:00,PAYMENT_PLAN,PREMIUM_INCREASE,34.37,CH_RETENTION_OUTBOUND,AGT_00118,true,true
RET_0000001138,CUST_00007311,POL_000011646,2026-02-17,2026-02-17T11:00:00+00:00,LOYALTY_BONUS,HIGH_VALUE_SAVE,30.55,CH_RETENTION_OUTBOUND,AGT_00069,false,false
RET_0000001139,CUST_00007313,POL_000011648,2023-08-15,2023-08-15T17:00:00+00:00,CALLBACK,LOW_ENGAGEMENT,14.14,CH_RETENTION_OUTBOUND,AGT_00097,true,true
RET_0000001140,CUST_00007316,POL_000011652,2025-06-11,2025-06-11T09:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,171.84,CH_RETENTION_OUTBOUND,AGT_00125,true,true
RET_0000001141,CUST_00007326,POL_000011670,2025-05-26,2025-05-26T12:00:00+00:00,CALLBACK,COMPLAINT,50.69,CH_RETENTION_OUTBOUND,AGT_00139,true,false
RET_0000001142,CUST_00007330,POL_000011676,2025-11-10,2025-11-10T15:00:00+00:00,CLAIM_REVIEW,PREMIUM_INCREASE,75.18,CH_RETENTION_OUTBOUND,AGT_00132,false,false
RET_0000001143,CUST_00007333,POL_000011680,2023-01-25,2023-01-25T18:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,51.76,CH_RETENTION_OUTBOUND,AGT_00125,true,true
RET_0000001144,CUST_00007349,POL_000011705,2025-10-25,2025-10-25T17:00:00+00:00,PAYMENT_PLAN,COMPLAINT,84.27,CH_RETENTION_OUTBOUND,AGT_00153,false,false
RET_0000001145,CUST_00007352,POL_000011710,2025-02-13,2025-02-13T11:00:00+00:00,DISCOUNT,RENEWAL_RISK,43.51,CH_RETENTION_OUTBOUND,AGT_00034,true,true
RET_0000001146,CUST_00007360,POL_000011723,2026-01-27,2026-01-27T12:00:00+00:00,CLAIM_REVIEW,PREMIUM_INCREASE,47.21,CH_RETENTION_OUTBOUND,AGT_00062,true,true
RET_0000001147,CUST_00007361,POL_000011724,2025-10-21,2025-10-21T16:00:00+00:00,CALLBACK,HIGH_VALUE_SAVE,60.9,CH_RETENTION_OUTBOUND,AGT_00076,false,false
RET_0000001148,CUST_00007363,POL_000011726,2024-03-14,2024-03-14T17:00:00+00:00,CLAIM_REVIEW,LOW_ENGAGEMENT,104.21,CH_RETENTION_OUTBOUND,AGT_00048,false,false
RET_0000001149,CUST_00007364,POL_000011728,2025-10-30,2025-10-30T11:00:00+00:00,DISCOUNT,LOW_ENGAGEMENT,91.98,CH_RETENTION_OUTBOUND,AGT_00013,false,false
RET_0000001150,CUST_00007373,POL_000011739,2026-02-21,2026-02-21T15:00:00+00:00,LOYALTY_BONUS,PREMIUM_INCREASE,25.34,CH_RETENTION_OUTBOUND,AGT_00041,false,false
RET_0000001151,CUST_00007382,POL_000011752,2024-06-20,2024-06-20T09:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,81.13,CH_RETENTION_OUTBOUND,AGT_00013,true,true
RET_0000001152,CUST_00007385,POL_000011757,2023-08-01,2023-08-01T14:00:00+00:00,PAYMENT_PLAN,RENEWAL_RISK,55.76,CH_RETENTION_OUTBOUND,AGT_00027,true,true
RET_0000001153,CUST_00007386,POL_000011759,2024-10-13,2024-10-13T11:00:00+00:00,LOYALTY_BONUS,PREMIUM_INCREASE,48.24,CH_RETENTION_OUTBOUND,AGT_00111,false,false
RET_0000001154,CUST_00007388,POL_000011761,2024-08-10,2024-08-10T14:00:00+00:00,CALLBACK,HIGH_VALUE_SAVE,63.41,CH_RETENTION_OUTBOUND,AGT_00020,true,true
RET_0000001155,CUST_00007399,POL_000011776,2025-05-26,2025-05-26T18:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,10.7,CH_RETENTION_OUTBOUND,AGT_00062,true,true
RET_0000001156,CUST_00007410,POL_000011792,2025-08-31,2025-08-31T19:00:00+00:00,DISCOUNT,HIGH_VALUE_SAVE,15.36,CH_RETENTION_OUTBOUND,AGT_00083,false,false
RET_0000001157,CUST_00007417,POL_000011808,2023-05-27,2023-05-27T10:00:00+00:00,PAYMENT_PLAN,RENEWAL_RISK,57.9,CH_RETENTION_OUTBOUND,AGT_00125,false,false
RET_0000001158,CUST_00007418,POL_000011809,2026-06-04,2026-06-04T13:00:00+00:00,LOYALTY_BONUS,LOW_ENGAGEMENT,64.13,CH_RETENTION_OUTBOUND,AGT_00069,false,false
RET_0000001159,CUST_00007427,POL_000011824,2025-01-01,2025-01-01T15:00:00+00:00,LOYALTY_BONUS,PREMIUM_INCREASE,17.96,CH_RETENTION_OUTBOUND,AGT_00132,false,false
RET_0000001160,CUST_00007434,POL_000011837,2024-04-11,2024-04-11T09:00:00+00:00,LOYALTY_BONUS,RENEWAL_RISK,200.99,CH_RETENTION_OUTBOUND,AGT_00062,false,false
RET_0000001161,CUST_00007436,POL_000011839,2024-02-24,2024-02-24T08:00:00+00:00,PAYMENT_PLAN,RENEWAL_RISK,92.27,CH_RETENTION_OUTBOUND,AGT_00055,false,false
RET_0000001162,CUST_00007438,POL_000011841,2026-04-07,2026-04-07T16:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,29.66,CH_RETENTION_OUTBOUND,AGT_00076,false,false
RET_0000001163,CUST_00007443,POL_000011847,2026-05-15,2026-05-15T14:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,39.27,CH_RETENTION_OUTBOUND,AGT_00083,false,false
RET_0000001164,CUST_00007449,POL_000011858,2026-04-08,2026-04-08T08:00:00+00:00,CLAIM_REVIEW,COMPLAINT,16.27,CH_RETENTION_OUTBOUND,AGT_00132,false,false
RET_0000001165,CUST_00007451,POL_000011862,2024-01-20,2024-01-20T15:00:00+00:00,DISCOUNT,COMPLAINT,20.83,CH_RETENTION_OUTBOUND,AGT_00090,true,true
RET_0000001166,CUST_00007453,POL_000011864,2024-07-16,2024-07-16T08:00:00+00:00,DISCOUNT,LOW_ENGAGEMENT,37.9,CH_RETENTION_OUTBOUND,AGT_00041,false,false
RET_0000001167,CUST_00007467,POL_000011889,2025-10-14,2025-10-14T08:00:00+00:00,DISCOUNT,LOW_ENGAGEMENT,93.38,CH_RETENTION_OUTBOUND,AGT_00160,false,false
RET_0000001168,CUST_00007470,POL_000011895,2026-06-27,2026-06-27T11:00:00+00:00,PAYMENT_PLAN,PAYMENT_INCIDENT,89.8,CH_RETENTION_OUTBOUND,AGT_00048,false,false
RET_0000001169,CUST_00007487,POL_000011921,2024-03-20,2024-03-20T09:00:00+00:00,DISCOUNT,HIGH_VALUE_SAVE,101.1,CH_RETENTION_OUTBOUND,AGT_00034,false,false
RET_0000001170,CUST_00007508,POL_000011951,2025-07-18,2025-07-18T16:00:00+00:00,CALLBACK,COMPLAINT,119.23,CH_RETENTION_OUTBOUND,AGT_00048,true,true
RET_0000001171,CUST_00007510,POL_000011953,2025-09-22,2025-09-22T09:00:00+00:00,PAYMENT_PLAN,COMPLAINT,94.59,CH_RETENTION_OUTBOUND,AGT_00048,false,false
RET_0000001172,CUST_00007512,POL_000011958,2023-09-27,2023-09-27T12:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,11.99,CH_RETENTION_OUTBOUND,AGT_00055,false,false
RET_0000001173,CUST_00007523,POL_000011975,2023-08-25,2023-08-25T13:00:00+00:00,PAYMENT_PLAN,PREMIUM_INCREASE,48.83,CH_RETENTION_OUTBOUND,AGT_00083,false,false
RET_0000001174,CUST_00007528,POL_000011984,2024-02-05,2024-02-05T08:00:00+00:00,CALLBACK,PREMIUM_INCREASE,195.43,CH_RETENTION_OUTBOUND,AGT_00132,false,false
RET_0000001175,CUST_00007533,POL_000011995,2025-06-06,2025-06-06T10:00:00+00:00,DISCOUNT,RENEWAL_RISK,183.61,CH_RETENTION_OUTBOUND,AGT_00139,true,true
RET_0000001176,CUST_00007534,POL_000011996,2023-09-15,2023-09-15T15:00:00+00:00,DISCOUNT,RENEWAL_RISK,114.33,CH_RETENTION_OUTBOUND,AGT_00027,false,false
RET_0000001177,CUST_00007542,POL_000012008,2025-01-10,2025-01-10T17:00:00+00:00,CALLBACK,RENEWAL_RISK,83.72,CH_RETENTION_OUTBOUND,AGT_00104,false,false
RET_0000001178,CUST_00007549,POL_000012017,2026-03-21,2026-03-21T12:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,40.12,CH_RETENTION_OUTBOUND,AGT_00020,false,false
RET_0000001179,CUST_00007550,POL_000012018,2025-11-15,2025-11-15T08:00:00+00:00,DISCOUNT,RENEWAL_RISK,101.86,CH_RETENTION_OUTBOUND,AGT_00083,true,true
RET_0000001180,CUST_00007555,POL_000012027,2024-05-29,2024-05-29T09:00:00+00:00,CALLBACK,HIGH_VALUE_SAVE,67.15,CH_RETENTION_OUTBOUND,AGT_00076,true,true
RET_0000001181,CUST_00007557,POL_000012029,2025-11-17,2025-11-17T17:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,25.19,CH_RETENTION_OUTBOUND,AGT_00118,false,false
RET_0000001182,CUST_00007563,POL_000012042,2026-02-19,2026-02-19T14:00:00+00:00,LOYALTY_BONUS,PAYMENT_INCIDENT,84.1,CH_RETENTION_OUTBOUND,AGT_00062,false,false
RET_0000001183,CUST_00007582,POL_000012072,2026-01-23,2026-01-23T09:00:00+00:00,DISCOUNT,LOW_ENGAGEMENT,26.22,CH_RETENTION_OUTBOUND,AGT_00076,true,true
RET_0000001184,CUST_00007604,POL_000012109,2025-10-29,2025-10-29T15:00:00+00:00,DISCOUNT,PAYMENT_INCIDENT,31.29,CH_RETENTION_OUTBOUND,AGT_00048,true,true
RET_0000001185,CUST_00007607,POL_000012112,2024-06-05,2024-06-05T09:00:00+00:00,PAYMENT_PLAN,PREMIUM_INCREASE,4.48,CH_RETENTION_OUTBOUND,AGT_00083,true,true
RET_0000001186,CUST_00007613,POL_000012122,2025-01-24,2025-01-24T19:00:00+00:00,CALLBACK,PREMIUM_INCREASE,106.77,CH_RETENTION_OUTBOUND,AGT_00139,false,false
RET_0000001187,CUST_00007615,POL_000012124,2026-03-28,2026-03-28T16:00:00+00:00,DISCOUNT,HIGH_VALUE_SAVE,11.33,CH_RETENTION_OUTBOUND,AGT_00034,true,true
RET_0000001188,CUST_00007651,POL_000012192,2025-06-09,2025-06-09T10:00:00+00:00,LOYALTY_BONUS,LOW_ENGAGEMENT,35.43,CH_RETENTION_OUTBOUND,AGT_00076,false,false
RET_0000001189,CUST_00007666,POL_000012211,2026-06-10,2026-06-10T10:00:00+00:00,CLAIM_REVIEW,COMPLAINT,104.36,CH_RETENTION_OUTBOUND,AGT_00062,true,false
RET_0000001190,CUST_00007671,POL_000012219,2024-01-16,2024-01-16T10:00:00+00:00,PAYMENT_PLAN,COMPLAINT,52.23,CH_RETENTION_OUTBOUND,AGT_00104,true,true
RET_0000001191,CUST_00007674,POL_000012222,2026-02-16,2026-02-16T08:00:00+00:00,LOYALTY_BONUS,HIGH_VALUE_SAVE,75.95,CH_RETENTION_OUTBOUND,AGT_00104,true,true
RET_0000001192,CUST_00007683,POL_000012234,2024-12-06,2024-12-06T12:00:00+00:00,CALLBACK,PREMIUM_INCREASE,36.33,CH_RETENTION_OUTBOUND,AGT_00048,false,false
RET_0000001193,CUST_00007685,POL_000012237,2024-09-05,2024-09-05T08:00:00+00:00,DISCOUNT,RENEWAL_RISK,24.02,CH_RETENTION_OUTBOUND,AGT_00055,true,true
RET_0000001194,CUST_00007705,POL_000012266,2024-08-11,2024-08-11T12:00:00+00:00,CALLBACK,COMPLAINT,14.43,CH_RETENTION_OUTBOUND,AGT_00034,true,true
RET_0000001195,CUST_00007723,POL_000012292,2025-07-04,2025-07-04T09:00:00+00:00,CALLBACK,COMPLAINT,19.0,CH_RETENTION_OUTBOUND,AGT_00006,true,true
RET_0000001196,CUST_00007725,POL_000012295,2024-02-19,2024-02-19T12:00:00+00:00,PAYMENT_PLAN,RENEWAL_RISK,6.13,CH_RETENTION_OUTBOUND,AGT_00132,true,true
RET_0000001197,CUST_00007739,POL_000012320,2026-01-04,2026-01-04T15:00:00+00:00,LOYALTY_BONUS,HIGH_VALUE_SAVE,156.82,CH_RETENTION_OUTBOUND,AGT_00076,false,false
RET_0000001198,CUST_00007755,POL_000012347,2026-03-01,2026-03-01T18:00:00+00:00,PAYMENT_PLAN,PREMIUM_INCREASE,37.25,CH_RETENTION_OUTBOUND,AGT_00041,true,true
RET_0000001199,CUST_00007758,POL_000012350,2025-06-28,2025-06-28T11:00:00+00:00,PAYMENT_PLAN,LOW_ENGAGEMENT,42.43,CH_RETENTION_OUTBOUND,AGT_00104,false,false
RET_0000001200,CUST_00007760,POL_000012352,2025-02-15,2025-02-15T14:00:00+00:00,PAYMENT_PLAN,PAYMENT_INCIDENT,94.72,CH_RETENTION_OUTBOUND,AGT_00013,false,false
RET_0000001201,CUST_00007761,POL_000012353,2026-05-18,2026-05-18T11:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,44.23,CH_RETENTION_OUTBOUND,AGT_00062,false,false
RET_0000001202,CUST_00007764,POL_000012357,2025-11-16,2025-11-16T08:00:00+00:00,LOYALTY_BONUS,PAYMENT_INCIDENT,33.18,CH_RETENTION_OUTBOUND,AGT_00034,false,false
RET_0000001203,CUST_00007769,POL_000012362,2025-09-24,2025-09-24T17:00:00+00:00,LOYALTY_BONUS,RENEWAL_RISK,129.86,CH_RETENTION_OUTBOUND,AGT_00062,false,false
RET_0000001204,CUST_00007774,POL_000012371,2022-11-29,2022-11-29T15:00:00+00:00,LOYALTY_BONUS,COMPLAINT,135.37,CH_RETENTION_OUTBOUND,AGT_00027,false,false
RET_0000001205,CUST_00007775,POL_000012373,2024-07-10,2024-07-10T15:00:00+00:00,DISCOUNT,RENEWAL_RISK,48.57,CH_RETENTION_OUTBOUND,AGT_00132,false,false
RET_0000001206,CUST_00007801,POL_000012416,2023-10-28,2023-10-28T16:00:00+00:00,PAYMENT_PLAN,PAYMENT_INCIDENT,107.66,CH_RETENTION_OUTBOUND,AGT_00041,true,true
RET_0000001207,CUST_00007806,POL_000012424,2024-05-10,2024-05-10T09:00:00+00:00,DISCOUNT,RENEWAL_RISK,105.74,CH_RETENTION_OUTBOUND,AGT_00083,false,false
RET_0000001208,CUST_00007813,POL_000012435,2023-10-30,2023-10-30T19:00:00+00:00,DISCOUNT,LOW_ENGAGEMENT,34.58,CH_RETENTION_OUTBOUND,AGT_00013,true,true
RET_0000001209,CUST_00007815,POL_000012439,2026-02-28,2026-02-28T12:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,26.13,CH_RETENTION_OUTBOUND,AGT_00006,false,false
RET_0000001210,CUST_00007822,POL_000012451,2025-06-07,2025-06-07T14:00:00+00:00,LOYALTY_BONUS,LOW_ENGAGEMENT,55.58,CH_RETENTION_OUTBOUND,AGT_00153,true,true
RET_0000001211,CUST_00007824,POL_000012453,2023-04-15,2023-04-15T15:00:00+00:00,LOYALTY_BONUS,RENEWAL_RISK,127.13,CH_RETENTION_OUTBOUND,AGT_00062,false,false
RET_0000001212,CUST_00007839,POL_000012478,2026-02-07,2026-02-07T16:00:00+00:00,PAYMENT_PLAN,PAYMENT_INCIDENT,34.86,CH_RETENTION_OUTBOUND,AGT_00020,true,false
RET_0000001213,CUST_00007848,POL_000012491,2026-01-05,2026-01-05T15:00:00+00:00,DISCOUNT,COMPLAINT,33.18,CH_RETENTION_OUTBOUND,AGT_00118,false,false
RET_0000001214,CUST_00007849,POL_000012492,2022-10-08,2022-10-08T19:00:00+00:00,CLAIM_REVIEW,COMPLAINT,35.98,CH_RETENTION_OUTBOUND,AGT_00006,true,true
RET_0000001215,CUST_00007851,POL_000012497,2026-04-03,2026-04-03T17:00:00+00:00,DISCOUNT,COMPLAINT,52.01,CH_RETENTION_OUTBOUND,AGT_00069,false,false
RET_0000001216,CUST_00007862,POL_000012514,2025-11-13,2025-11-13T14:00:00+00:00,CALLBACK,PAYMENT_INCIDENT,32.15,CH_RETENTION_OUTBOUND,AGT_00006,false,false
RET_0000001217,CUST_00007870,POL_000012528,2025-07-03,2025-07-03T15:00:00+00:00,PAYMENT_PLAN,LOW_ENGAGEMENT,90.33,CH_RETENTION_OUTBOUND,AGT_00027,false,false
RET_0000001218,CUST_00007876,POL_000012536,2024-09-23,2024-09-23T19:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,70.61,CH_RETENTION_OUTBOUND,AGT_00132,false,false
RET_0000001219,CUST_00007885,POL_000012552,2022-02-10,2022-02-10T12:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,112.6,CH_RETENTION_OUTBOUND,AGT_00125,false,false
RET_0000001220,CUST_00007887,POL_000012555,2025-08-02,2025-08-02T12:00:00+00:00,CALLBACK,PREMIUM_INCREASE,28.31,CH_RETENTION_OUTBOUND,AGT_00083,false,false
RET_0000001221,CUST_00007888,POL_000012557,2024-12-06,2024-12-06T17:00:00+00:00,CALLBACK,COMPLAINT,16.77,CH_RETENTION_OUTBOUND,AGT_00041,true,true
RET_0000001222,CUST_00007907,POL_000012591,2025-12-29,2025-12-29T08:00:00+00:00,PAYMENT_PLAN,COMPLAINT,40.94,CH_RETENTION_OUTBOUND,AGT_00090,false,false
RET_0000001223,CUST_00007919,POL_000012607,2022-08-30,2022-08-30T13:00:00+00:00,LOYALTY_BONUS,LOW_ENGAGEMENT,70.99,CH_RETENTION_OUTBOUND,AGT_00083,true,false
RET_0000001224,CUST_00007932,POL_000012632,2025-06-06,2025-06-06T19:00:00+00:00,DISCOUNT,RENEWAL_RISK,46.69,CH_RETENTION_OUTBOUND,AGT_00090,false,false
RET_0000001225,CUST_00007955,POL_000012672,2026-02-15,2026-02-15T10:00:00+00:00,DISCOUNT,RENEWAL_RISK,72.23,CH_RETENTION_OUTBOUND,AGT_00041,false,false
RET_0000001226,CUST_00007965,POL_000012688,2025-02-05,2025-02-05T19:00:00+00:00,PAYMENT_PLAN,PAYMENT_INCIDENT,55.07,CH_RETENTION_OUTBOUND,AGT_00048,true,true
RET_0000001227,CUST_00007966,POL_000012690,2022-12-19,2022-12-19T19:00:00+00:00,DISCOUNT,PAYMENT_INCIDENT,30.98,CH_RETENTION_OUTBOUND,AGT_00041,true,true
RET_0000001228,CUST_00007967,POL_000012692,2025-09-07,2025-09-07T13:00:00+00:00,CLAIM_REVIEW,PAYMENT_INCIDENT,67.96,CH_RETENTION_OUTBOUND,AGT_00132,false,false
RET_0000001229,CUST_00007983,POL_000012716,2022-12-30,2022-12-30T12:00:00+00:00,DISCOUNT,COMPLAINT,30.9,CH_RETENTION_OUTBOUND,AGT_00118,true,true
RET_0000001230,CUST_00007985,POL_000012721,2024-10-18,2024-10-18T09:00:00+00:00,CALLBACK,RENEWAL_RISK,137.94,CH_RETENTION_OUTBOUND,AGT_00097,true,true
RET_0000001231,CUST_00007992,POL_000012735,2023-05-17,2023-05-17T16:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,36.11,CH_RETENTION_OUTBOUND,AGT_00062,true,false
RET_0000001232,CUST_00007993,POL_000012736,2025-08-19,2025-08-19T12:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,75.69,CH_RETENTION_OUTBOUND,AGT_00041,false,false
RET_0000001233,CUST_00007997,POL_000012741,2025-11-12,2025-11-12T12:00:00+00:00,CALLBACK,RENEWAL_RISK,103.32,CH_RETENTION_OUTBOUND,AGT_00139,false,false
RET_0000001234,CUST_00008004,POL_000012751,2025-07-17,2025-07-17T09:00:00+00:00,DISCOUNT,PAYMENT_INCIDENT,31.08,CH_RETENTION_OUTBOUND,AGT_00034,true,true
RET_0000001235,CUST_00008008,POL_000012758,2023-11-17,2023-11-17T09:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,137.44,CH_RETENTION_OUTBOUND,AGT_00076,false,false
RET_0000001236,CUST_00008015,POL_000012771,2025-03-24,2025-03-24T11:00:00+00:00,CLAIM_REVIEW,PREMIUM_INCREASE,124.6,CH_RETENTION_OUTBOUND,AGT_00034,false,false
RET_0000001237,CUST_00008022,POL_000012782,2025-06-15,2025-06-15T15:00:00+00:00,DISCOUNT,RENEWAL_RISK,24.78,CH_RETENTION_OUTBOUND,AGT_00083,false,false
RET_0000001238,CUST_00008038,POL_000012806,2026-03-30,2026-03-30T16:00:00+00:00,LOYALTY_BONUS,COMPLAINT,99.32,CH_RETENTION_OUTBOUND,AGT_00125,false,false
RET_0000001239,CUST_00008049,POL_000012827,2025-09-18,2025-09-18T19:00:00+00:00,CALLBACK,COMPLAINT,37.03,CH_RETENTION_OUTBOUND,AGT_00041,false,false
RET_0000001240,CUST_00008053,POL_000012833,2025-12-10,2025-12-10T18:00:00+00:00,CALLBACK,PREMIUM_INCREASE,10.69,CH_RETENTION_OUTBOUND,AGT_00104,false,false
RET_0000001241,CUST_00008090,POL_000012890,2026-03-31,2026-03-31T10:00:00+00:00,PAYMENT_PLAN,LOW_ENGAGEMENT,97.1,CH_RETENTION_OUTBOUND,AGT_00104,true,true
RET_0000001242,CUST_00008105,POL_000012911,2025-12-03,2025-12-03T09:00:00+00:00,DISCOUNT,PAYMENT_INCIDENT,64.08,CH_RETENTION_OUTBOUND,AGT_00020,false,false
RET_0000001243,CUST_00008113,POL_000012921,2026-02-18,2026-02-18T18:00:00+00:00,CLAIM_REVIEW,PREMIUM_INCREASE,20.53,CH_RETENTION_OUTBOUND,AGT_00132,false,false
RET_0000001244,CUST_00008115,POL_000012926,2026-03-09,2026-03-09T13:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,18.05,CH_RETENTION_OUTBOUND,AGT_00153,false,false
RET_0000001245,CUST_00008117,POL_000012929,2025-02-25,2025-02-25T14:00:00+00:00,DISCOUNT,RENEWAL_RISK,16.38,CH_RETENTION_OUTBOUND,AGT_00062,true,true
RET_0000001246,CUST_00008118,POL_000012930,2026-04-27,2026-04-27T15:00:00+00:00,CALLBACK,PAYMENT_INCIDENT,12.35,CH_RETENTION_OUTBOUND,AGT_00034,false,false
RET_0000001247,CUST_00008125,POL_000012942,2022-01-01,2022-01-01T13:00:00+00:00,DISCOUNT,HIGH_VALUE_SAVE,10.17,CH_RETENTION_OUTBOUND,AGT_00118,true,true
RET_0000001248,CUST_00008140,POL_000012969,2025-10-29,2025-10-29T18:00:00+00:00,CALLBACK,COMPLAINT,54.66,CH_RETENTION_OUTBOUND,AGT_00006,false,false
RET_0000001249,CUST_00008141,POL_000012970,2025-09-11,2025-09-11T19:00:00+00:00,LOYALTY_BONUS,RENEWAL_RISK,77.96,CH_RETENTION_OUTBOUND,AGT_00055,false,false
RET_0000001250,CUST_00008144,POL_000012976,2024-05-13,2024-05-13T12:00:00+00:00,CALLBACK,LOW_ENGAGEMENT,76.18,CH_RETENTION_OUTBOUND,AGT_00139,true,true
RET_0000001251,CUST_00008145,POL_000012978,2025-10-24,2025-10-24T12:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,16.04,CH_RETENTION_OUTBOUND,AGT_00076,false,false
RET_0000001252,CUST_00008147,POL_000012980,2025-08-23,2025-08-23T11:00:00+00:00,CLAIM_REVIEW,HIGH_VALUE_SAVE,84.25,CH_RETENTION_OUTBOUND,AGT_00013,true,false
RET_0000001253,CUST_00008154,POL_000012993,2026-02-22,2026-02-22T18:00:00+00:00,CALLBACK,RENEWAL_RISK,66.71,CH_RETENTION_OUTBOUND,AGT_00146,true,true
RET_0000001254,CUST_00008156,POL_000012996,2025-04-03,2025-04-03T19:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,56.46,CH_RETENTION_OUTBOUND,AGT_00090,false,false
RET_0000001255,CUST_00008159,POL_000013001,2025-10-18,2025-10-18T13:00:00+00:00,PAYMENT_PLAN,LOW_ENGAGEMENT,128.32,CH_RETENTION_OUTBOUND,AGT_00125,false,false
RET_0000001256,CUST_00008182,POL_000013036,2023-04-28,2023-04-28T18:00:00+00:00,CALLBACK,RENEWAL_RISK,140.22,CH_RETENTION_OUTBOUND,AGT_00041,true,true
RET_0000001257,CUST_00008197,POL_000013057,2026-03-23,2026-03-23T08:00:00+00:00,DISCOUNT,PAYMENT_INCIDENT,109.62,CH_RETENTION_OUTBOUND,AGT_00020,false,false
RET_0000001258,CUST_00008207,POL_000013076,2026-03-27,2026-03-27T10:00:00+00:00,PAYMENT_PLAN,HIGH_VALUE_SAVE,20.82,CH_RETENTION_OUTBOUND,AGT_00139,true,true
RET_0000001259,CUST_00008212,POL_000013082,2025-11-22,2025-11-22T09:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,15.82,CH_RETENTION_OUTBOUND,AGT_00006,true,true
RET_0000001260,CUST_00008223,POL_000013099,2025-10-03,2025-10-03T14:00:00+00:00,PAYMENT_PLAN,COMPLAINT,28.48,CH_RETENTION_OUTBOUND,AGT_00069,false,false
RET_0000001261,CUST_00008226,POL_000013102,2025-07-27,2025-07-27T19:00:00+00:00,PAYMENT_PLAN,PREMIUM_INCREASE,13.68,CH_RETENTION_OUTBOUND,AGT_00139,false,false
RET_0000001262,CUST_00008231,POL_000013111,2026-04-06,2026-04-06T08:00:00+00:00,PAYMENT_PLAN,HIGH_VALUE_SAVE,35.49,CH_RETENTION_OUTBOUND,AGT_00013,true,true
RET_0000001263,CUST_00008232,POL_000013112,2024-06-27,2024-06-27T13:00:00+00:00,DISCOUNT,HIGH_VALUE_SAVE,49.59,CH_RETENTION_OUTBOUND,AGT_00048,true,true
RET_0000001264,CUST_00008249,POL_000013140,2025-03-31,2025-03-31T18:00:00+00:00,PAYMENT_PLAN,PREMIUM_INCREASE,16.9,CH_RETENTION_OUTBOUND,AGT_00027,false,false
RET_0000001265,CUST_00008264,POL_000013161,2024-08-05,2024-08-05T15:00:00+00:00,CALLBACK,LOW_ENGAGEMENT,10.11,CH_RETENTION_OUTBOUND,AGT_00034,false,false
RET_0000001266,CUST_00008271,POL_000013177,2025-08-30,2025-08-30T17:00:00+00:00,LOYALTY_BONUS,RENEWAL_RISK,53.93,CH_RETENTION_OUTBOUND,AGT_00118,false,false
RET_0000001267,CUST_00008284,POL_000013199,2022-01-11,2022-01-11T09:00:00+00:00,DISCOUNT,HIGH_VALUE_SAVE,26.32,CH_RETENTION_OUTBOUND,AGT_00104,true,true
