campaign_contact_id,campaign_id,customer_id,policy_id,channel_id,campaign_type,campaign_name,contact_datetime,contact_year,opened_flag,clicked_flag,responded_flag,converted_flag,offer_id
CMPCT_00000015993,CMP_2021_RENEWAL,CUST_00007157,POL_000011403,CH_EMAIL,RENEWAL,Renewal France 2021,2021-06-16T13:00:00+00:00,2021,true,true,false,false,OFF_RENEWAL_2021
CMPCT_00000015994,CMP_2022_RETENTION,CUST_00007157,POL_000011403,CH_EMAIL,RETENTION,Retention France 2022,2022-12-05T10:00:00+00:00,2022,true,false,false,false,OFF_RETENTION_2022
CMPCT_00000015995,CMP_2023_CROSS_SELL,CUST_00007157,POL_000011403,CH_EMAIL,CROSS_SELL,Cross_Sell France 2023,2023-01-14T10:00:00+00:00,2023,true,false,false,false,OFF_CROSS_SELL_2023
CMPCT_00000015996,CMP_2024_RETENTION,CUST_00007157,POL_000011403,CH_EMAIL,RETENTION,Retention France 2024,2024-11-25T13:00:00+00:00,2024,false,false,false,false,OFF_RETENTION_2024
CMPCT_00000015997,CMP_2025_RETENTION,CUST_00007157,POL_000011403,CH_EMAIL,RETENTION,Retention France 2025,2025-04-13T19:00:00+00:00,2025,true,true,true,false,OFF_RETENTION_2025
CMPCT_00000015998,CMP_2024_RETENTION,CUST_00007158,POL_000011404,CH_EMAIL,RETENTION,Retention France 2024,2024-03-13T08:00:00+00:00,2024,false,false,false,false,OFF_RETENTION_2024
CMPCT_00000015999,CMP_2024_UPSELL,CUST_00007159,POL_000011407,CH_EMAIL,UPSELL,Upsell France 2024,2024-08-06T19:00:00+00:00,2024,true,false,false,false,OFF_UPSELL_2024
CMPCT_00000016000,CMP_2025_CROSS_SELL,CUST_00007159,POL_000011407,CH_EMAIL,CROSS_SELL,Cross_Sell France 2025,2025-07-12T18:00:00+00:00,2025,true,false,false,false,OFF_CROSS_SELL_2025
CMPCT_00000016001,CMP_2026_RENEWAL,CUST_00007159,POL_000011406,CH_EMAIL,RENEWAL,Renewal France 2026,2026-03-10T13:00:00+00:00,2026,true,true,true,false,OFF_RENEWAL_2026
CMPCT_00000016002,CMP_2025_CROSS_SELL,CUST_00007160,POL_000011408,CH_EMAIL,CROSS_SELL,Cross_Sell France 2025,2025-03-07T17:00:00+00:00,2025,true,false,false,false,OFF_CROSS_SELL_2025
CMPCT_00000016003,CMP_2021_RETENTION,CUST_00007161,POL_000011409,CH_EMAIL,RETENTION,Retention France 2021,2021-01-09T09:00:00+00:00,2021,true,true,false,false,OFF_RETENTION_2021
CMPCT_00000016004,CMP_2024_UPSELL,CUST_00007161,POL_000011409,CH_EMAIL,UPSELL,Upsell France 2024,2024-02-05T09:00:00+00:00,2024,true,true,true,false,OFF_UPSELL_2024
CMPCT_00000016005,CMP_2025_CROSS_SELL,CUST_00007161,POL_000011409,CH_EMAIL,CROSS_SELL,Cross_Sell France 2025,2025-02-21T13:00:00+00:00,2025,true,true,false,false,OFF_CROSS_SELL_2025
CMPCT_00000016006,CMP_2022_RETENTION,CUST_00007162,POL_000011410,CH_EMAIL,RETENTION,Retention France 2022,2022-08-14T09:00:00+00:00,2022,true,true,false,false,OFF_RETENTION_2022
CMPCT_00000016007,CMP_2023_RENEWAL,CUST_00007162,POL_000011410,CH_EMAIL,RENEWAL,Renewal France 2023,2023-04-22T14:00:00+00:00,2023,true,false,false,false,OFF_RENEWAL_2023
CMPCT_00000016008,CMP_2025_CROSS_SELL,CUST_00007162,POL_000011411,CH_EMAIL,CROSS_SELL,Cross_Sell France 2025,2025-05-12T19:00:00+00:00,2025,true,false,false,false,OFF_CROSS_SELL_2025
CMPCT_00000016009,CMP_2026_CROSS_SELL,CUST_00007162,POL_000011411,CH_EMAIL,CROSS_SELL,Cross_Sell France 2026,2026-11-18T10:00:00+00:00,2026,false,false,false,false,OFF_CROSS_SELL_2026
CMPCT_00000016010,CMP_2022_RENEWAL,CUST_00007163,POL_000011413,CH_EMAIL,RENEWAL,Renewal France 2022,2022-01-04T08:00:00+00:00,2022,false,false,false,false,OFF_RENEWAL_2022
CMPCT_00000016011,CMP_2023_RENEWAL,CUST_00007163,POL_000011413,CH_EMAIL,RENEWAL,Renewal France 2023,2023-03-15T16:00:00+00:00,2023,true,false,false,false,OFF_RENEWAL_2023
CMPCT_00000016012,CMP_2024_RETENTION,CUST_00007163,POL_000011412,CH_EMAIL,RETENTION,Retention France 2024,2024-08-04T17:00:00+00:00,2024,true,true,false,false,OFF_RETENTION_2024
CMPCT_00000016013,CMP_2025_RETENTION,CUST_00007163,POL_000011412,CH_EMAIL,RETENTION,Retention France 2025,2025-01-16T16:00:00+00:00,2025,true,false,false,false,OFF_RETENTION_2025
CMPCT_00000016014,CMP_2026_RETENTION,CUST_00007163,POL_000011413,CH_EMAIL,RETENTION,Retention France 2026,2026-01-14T18:00:00+00:00,2026,true,false,false,false,OFF_RETENTION_2026
CMPCT_00000016015,CMP_2023_RETENTION,CUST_00007164,POL_000011414,CH_EMAIL,RETENTION,Retention France 2023,2023-05-18T16:00:00+00:00,2023,true,false,false,false,OFF_RETENTION_2023
CMPCT_00000016016,CMP_2025_RENEWAL,CUST_00007164,POL_000011414,CH_EMAIL,RENEWAL,Renewal France 2025,2025-09-03T17:00:00+00:00,2025,false,false,false,false,OFF_RENEWAL_2025
CMPCT_00000016017,CMP_2026_CROSS_SELL,CUST_00007164,POL_000011414,CH_EMAIL,CROSS_SELL,Cross_Sell France 2026,2026-02-16T12:00:00+00:00,2026,false,false,false,false,OFF_CROSS_SELL_2026
CMPCT_00000016018,CMP_2022_UPSELL,CUST_00007167,POL_000011418,CH_EMAIL,UPSELL,Upsell France 2022,2022-11-11T18:00:00+00:00,2022,false,false,false,false,OFF_UPSELL_2022
CMPCT_00000016019,CMP_2026_UPSELL,CUST_00007167,POL_000011418,CH_EMAIL,UPSELL,Upsell France 2026,2026-03-03T13:00:00+00:00,2026,false,false,false,false,OFF_UPSELL_2026
CMPCT_00000016020,CMP_2026_RENEWAL,CUST_00007168,POL_000011419,CH_EMAIL,RENEWAL,Renewal France 2026,2026-02-01T10:00:00+00:00,2026,true,false,false,false,OFF_RENEWAL_2026
CMPCT_00000016021,CMP_2020_RENEWAL,CUST_00007169,POL_000011421,CH_EMAIL,RENEWAL,Renewal France 2020,2020-12-16T19:00:00+00:00,2020,true,false,false,false,OFF_RENEWAL_2020
CMPCT_00000016022,CMP_2022_UPSELL,CUST_00007169,POL_000011420,CH_EMAIL,UPSELL,Upsell France 2022,2022-10-25T08:00:00+00:00,2022,false,false,false,false,OFF_UPSELL_2022
CMPCT_00000016023,CMP_2023_RENEWAL,CUST_00007169,POL_000011420,CH_EMAIL,RENEWAL,Renewal France 2023,2023-05-26T17:00:00+00:00,2023,true,true,true,false,OFF_RENEWAL_2023
CMPCT_00000016024,CMP_2024_RETENTION,CUST_00007169,POL_000011420,CH_EMAIL,RETENTION,Retention France 2024,2024-05-17T18:00:00+00:00,2024,true,false,false,false,OFF_RETENTION_2024
CMPCT_00000016025,CMP_2025_RENEWAL,CUST_00007169,POL_000011420,CH_EMAIL,RENEWAL,Renewal France 2025,2025-05-18T18:00:00+00:00,2025,false,false,false,false,OFF_RENEWAL_2025
CMPCT_00000016026,CMP_2026_CROSS_SELL,CUST_00007169,POL_000011420,CH_EMAIL,CROSS_SELL,Cross_Sell France 2026,2026-09-15T12:00:00+00:00,2026,false,false,false,false,OFF_CROSS_SELL_2026
CMPCT_00000016027,CMP_2024_RENEWAL,CUST_00007171,POL_000011425,CH_EMAIL,RENEWAL,Renewal France 2024,2024-01-05T08:00:00+00:00,2024,true,false,false,false,OFF_RENEWAL_2024
CMPCT_00000016028,CMP_2025_UPSELL,CUST_00007171,POL_000011425,CH_EMAIL,UPSELL,Upsell France 2025,2025-03-12T19:00:00+00:00,2025,true,true,true,true,OFF_UPSELL_2025
CMPCT_00000016029,CMP_2026_CROSS_SELL,CUST_00007171,POL_000011425,CH_EMAIL,CROSS_SELL,Cross_Sell France 2026,2026-08-11T18:00:00+00:00,2026,false,false,false,false,OFF_CROSS_SELL_2026
CMPCT_00000016030,CMP_2022_RETENTION,CUST_00007173,POL_000011429,CH_EMAIL,RETENTION,Retention France 2022,2022-11-03T11:00:00+00:00,2022,true,false,false,false,OFF_RETENTION_2022
CMPCT_00000016031,CMP_2023_RETENTION,CUST_00007173,POL_000011429,CH_EMAIL,RETENTION,Retention France 2023,2023-11-25T19:00:00+00:00,2023,true,false,false,false,OFF_RETENTION_2023
CMPCT_00000016032,CMP_2024_CROSS_SELL,CUST_00007173,POL_000011429,CH_EMAIL,CROSS_SELL,Cross_Sell France 2024,2024-04-15T11:00:00+00:00,2024,true,false,false,false,OFF_CROSS_SELL_2024
CMPCT_00000016033,CMP_2026_CROSS_SELL,CUST_00007173,POL_000011429,CH_EMAIL,CROSS_SELL,Cross_Sell France 2026,2026-12-22T09:00:00+00:00,2026,true,false,false,false,OFF_CROSS_SELL_2026
CMPCT_00000016034,CMP_2022_RENEWAL,CUST_00007174,POL_000011430,CH_EMAIL,RENEWAL,Renewal France 2022,2022-02-23T15:00:00+00:00,2022,true,true,true,false,OFF_RENEWAL_2022
CMPCT_00000016035,CMP_2025_RETENTION,CUST_00007174,POL_000011433,CH_EMAIL,RETENTION,Retention France 2025,2025-12-22T18:00:00+00:00,2025,true,false,false,false,OFF_RETENTION_2025
CMPCT_00000016036,CMP_2026_RENEWAL,CUST_00007174,POL_000011432,CH_EMAIL,RENEWAL,Renewal France 2026,2026-05-03T19:00:00+00:00,2026,true,true,false,false,OFF_RENEWAL_2026
CMPCT_00000016037,CMP_2026_UPSELL,CUST_00007175,POL_000011434,CH_EMAIL,UPSELL,Upsell France 2026,2026-10-01T16:00:00+00:00,2026,true,false,false,false,OFF_UPSELL_2026
CMPCT_00000016038,CMP_2023_RETENTION,CUST_00007176,POL_000011435,CH_EMAIL,RETENTION,Retention France 2023,2023-04-18T17:00:00+00:00,2023,false,false,false,false,OFF_RETENTION_2023
CMPCT_00000016039,CMP_2024_RENEWAL,CUST_00007176,POL_000011435,CH_EMAIL,RENEWAL,Renewal France 2024,2024-11-21T10:00:00+00:00,2024,true,false,false,false,OFF_RENEWAL_2024
CMPCT_00000016040,CMP_2023_RETENTION,CUST_00007177,POL_000011436,CH_EMAIL,RETENTION,Retention France 2023,2023-11-15T15:00:00+00:00,2023,false,false,false,false,OFF_RETENTION_2023
CMPCT_00000016041,CMP_2025_RETENTION,CUST_00007177,POL_000011436,CH_EMAIL,RETENTION,Retention France 2025,2025-08-26T09:00:00+00:00,2025,true,false,false,false,OFF_RETENTION_2025
CMPCT_00000016042,CMP_2026_UPSELL,CUST_00007177,POL_000011436,CH_EMAIL,UPSELL,Upsell France 2026,2026-09-20T11:00:00+00:00,2026,true,true,false,false,OFF_UPSELL_2026
CMPCT_00000016043,CMP_2026_RETENTION,CUST_00007178,POL_000011437,CH_EMAIL,RETENTION,Retention France 2026,2026-04-02T17:00:00+00:00,2026,true,false,false,false,OFF_RETENTION_2026
CMPCT_00000016044,CMP_2021_RENEWAL,CUST_00007180,POL_000011440,CH_EMAIL,RENEWAL,Renewal France 2021,2021-05-24T10:00:00+00:00,2021,false,false,false,false,OFF_RENEWAL_2021
CMPCT_00000016045,CMP_2023_UPSELL,CUST_00007180,POL_000011439,CH_EMAIL,UPSELL,Upsell France 2023,2023-09-11T17:00:00+00:00,2023,true,true,false,false,OFF_UPSELL_2023
CMPCT_00000016046,CMP_2025_RENEWAL,CUST_00007180,POL_000011440,CH_EMAIL,RENEWAL,Renewal France 2025,2025-11-22T19:00:00+00:00,2025,false,false,false,false,OFF_RENEWAL_2025
CMPCT_00000016047,CMP_2026_UPSELL,CUST_00007180,POL_000011439,CH_EMAIL,UPSELL,Upsell France 2026,2026-01-12T11:00:00+00:00,2026,true,true,false,false,OFF_UPSELL_2026
CMPCT_00000016048,CMP_2025_CROSS_SELL,CUST_00007181,POL_000011443,CH_EMAIL,CROSS_SELL,Cross_Sell France 2025,2025-08-04T11:00:00+00:00,2025,true,true,false,false,OFF_CROSS_SELL_2025
CMPCT_00000016049,CMP_2026_CROSS_SELL,CUST_00007181,POL_000011442,CH_EMAIL,CROSS_SELL,Cross_Sell France 2026,2026-05-12T14:00:00+00:00,2026,false,false,false,false,OFF_CROSS_SELL_2026
CMPCT_00000016050,CMP_2024_RENEWAL,CUST_00007182,POL_000011444,CH_EMAIL,RENEWAL,Renewal France 2024,2024-01-20T15:00:00+00:00,2024,false,false,false,false,OFF_RENEWAL_2024
CMPCT_00000016051,CMP_2025_UPSELL,CUST_00007182,POL_000011444,CH_EMAIL,UPSELL,Upsell France 2025,2025-06-04T17:00:00+00:00,2025,true,true,false,false,OFF_UPSELL_2025
CMPCT_00000016052,CMP_2024_RETENTION,CUST_00007183,POL_000011445,CH_EMAIL,RETENTION,Retention France 2024,2024-08-24T12:00:00+00:00,2024,true,true,false,false,OFF_RETENTION_2024
CMPCT_00000016053,CMP_2026_RENEWAL,CUST_00007183,POL_000011445,CH_EMAIL,RENEWAL,Renewal France 2026,2026-12-18T09:00:00+00:00,2026,false,false,false,false,OFF_RENEWAL_2026
CMPCT_00000016054,CMP_2023_RETENTION,CUST_00007184,POL_000011447,CH_EMAIL,RETENTION,Retention France 2023,2023-09-09T18:00:00+00:00,2023,true,true,false,false,OFF_RETENTION_2023
CMPCT_00000016055,CMP_2024_RENEWAL,CUST_00007184,POL_000011446,CH_EMAIL,RENEWAL,Renewal France 2024,2024-10-02T12:00:00+00:00,2024,false,false,false,false,OFF_RENEWAL_2024
CMPCT_00000016056,CMP_2025_RETENTION,CUST_00007184,POL_000011446,CH_EMAIL,RETENTION,Retention France 2025,2025-02-16T14:00:00+00:00,2025,true,false,false,false,OFF_RETENTION_2025
CMPCT_00000016057,CMP_2026_CROSS_SELL,CUST_00007184,POL_000011447,CH_EMAIL,CROSS_SELL,Cross_Sell France 2026,2026-05-05T10:00:00+00:00,2026,false,false,false,false,OFF_CROSS_SELL_2026
CMPCT_00000016058,CMP_2026_CROSS_SELL,CUST_00007185,POL_000011448,CH_EMAIL,CROSS_SELL,Cross_Sell France 2026,2026-03-03T10:00:00+00:00,2026,false,false,false,false,OFF_CROSS_SELL_2026
CMPCT_00000016059,CMP_2026_RENEWAL,CUST_00007186,POL_000011449,CH_EMAIL,RENEWAL,Renewal France 2026,2026-10-05T13:00:00+00:00,2026,true,true,false,false,OFF_RENEWAL_2026
CMPCT_00000016060,CMP_2023_RENEWAL,CUST_00007187,POL_000011450,CH_EMAIL,RENEWAL,Renewal France 2023,2023-01-02T08:00:00+00:00,2023,true,false,false,false,OFF_RENEWAL_2023
CMPCT_00000016061,CMP_2024_CROSS_SELL,CUST_00007187,POL_000011450,CH_EMAIL,CROSS_SELL,Cross_Sell France 2024,2024-03-15T08:00:00+00:00,2024,true,false,false,false,OFF_CROSS_SELL_2024
CMPCT_00000016062,CMP_2025_RENEWAL,CUST_00007187,POL_000011451,CH_EMAIL,RENEWAL,Renewal France 2025,2025-05-04T17:00:00+00:00,2025,true,false,false,false,OFF_RENEWAL_2025
CMPCT_00000016063,CMP_2026_RENEWAL,CUST_00007187,POL_000011450,CH_EMAIL,RENEWAL,Renewal France 2026,2026-11-08T12:00:00+00:00,2026,false,false,false,false,OFF_RENEWAL_2026
CMPCT_00000016064,CMP_2022_UPSELL,CUST_00007188,POL_000011452,CH_EMAIL,UPSELL,Upsell France 2022,2022-06-07T18:00:00+00:00,2022,false,false,false,false,OFF_UPSELL_2022
CMPCT_00000016065,CMP_2026_RETENTION,CUST_00007188,POL_000011452,CH_EMAIL,RETENTION,Retention France 2026,2026-05-22T12:00:00+00:00,2026,false,false,false,false,OFF_RETENTION_2026
CMPCT_00000016066,CMP_2024_UPSELL,CUST_00007189,POL_000011453,CH_EMAIL,UPSELL,Upsell France 2024,2024-10-08T16:00:00+00:00,2024,true,true,true,false,OFF_UPSELL_2024
CMPCT_00000016067,CMP_2025_UPSELL,CUST_00007189,POL_000011453,CH_EMAIL,UPSELL,Upsell France 2025,2025-04-21T14:00:00+00:00,2025,true,true,false,false,OFF_UPSELL_2025
CMPCT_00000016068,CMP_2026_RENEWAL,CUST_00007189,POL_000011453,CH_EMAIL,RENEWAL,Renewal France 2026,2026-09-01T14:00:00+00:00,2026,false,false,false,false,OFF_RENEWAL_2026
CMPCT_00000016069,CMP_2025_RETENTION,CUST_00007190,POL_000011454,CH_EMAIL,RETENTION,Retention France 2025,2025-08-08T11:00:00+00:00,2025,false,false,false,false,OFF_RETENTION_2025
CMPCT_00000016070,CMP_2023_RETENTION,CUST_00007191,POL_000011457,CH_EMAIL,RETENTION,Retention France 2023,2023-07-26T09:00:00+00:00,2023,false,false,false,false,OFF_RETENTION_2023
CMPCT_00000016071,CMP_2024_RENEWAL,CUST_00007191,POL_000011457,CH_EMAIL,RENEWAL,Renewal France 2024,2024-05-24T13:00:00+00:00,2024,true,false,false,false,OFF_RENEWAL_2024
CMPCT_00000016072,CMP_2025_CROSS_SELL,CUST_00007191,POL_000011457,CH_EMAIL,CROSS_SELL,Cross_Sell France 2025,2025-09-10T14:00:00+00:00,2025,false,false,false,false,OFF_CROSS_SELL_2025
CMPCT_00000016073,CMP_2024_RENEWAL,CUST_00007192,POL_000011458,CH_EMAIL,RENEWAL,Renewal France 2024,2024-09-11T15:00:00+00:00,2024,true,false,false,false,OFF_RENEWAL_2024
CMPCT_00000016074,CMP_2025_RENEWAL,CUST_00007192,POL_000011458,CH_EMAIL,RENEWAL,Renewal France 2025,2025-05-14T10:00:00+00:00,2025,false,false,false,false,OFF_RENEWAL_2025
CMPCT_00000016075,CMP_2021_UPSELL,CUST_00007193,POL_000011459,CH_EMAIL,UPSELL,Upsell France 2021,2021-06-25T13:00:00+00:00,2021,true,false,false,false,OFF_UPSELL_2021
CMPCT_00000016076,CMP_2022_RENEWAL,CUST_00007193,POL_000011460,CH_EMAIL,RENEWAL,Renewal France 2022,2022-03-23T09:00:00+00:00,2022,true,true,false,false,OFF_RENEWAL_2022
CMPCT_00000016077,CMP_2023_UPSELL,CUST_00007193,POL_000011459,CH_EMAIL,UPSELL,Upsell France 2023,2023-06-24T15:00:00+00:00,2023,true,false,false,false,OFF_UPSELL_2023
CMPCT_00000016078,CMP_2024_UPSELL,CUST_00007193,POL_000011460,CH_EMAIL,UPSELL,Upsell France 2024,2024-09-04T13:00:00+00:00,2024,false,false,false,false,OFF_UPSELL_2024
CMPCT_00000016079,CMP_2025_CROSS_SELL,CUST_00007193,POL_000011459,CH_EMAIL,CROSS_SELL,Cross_Sell France 2025,2025-08-17T18:00:00+00:00,2025,false,false,false,false,OFF_CROSS_SELL_2025
CMPCT_00000016080,CMP_2026_UPSELL,CUST_00007193,POL_000011460,CH_EMAIL,UPSELL,Upsell France 2026,2026-09-09T16:00:00+00:00,2026,true,false,false,false,OFF_UPSELL_2026
CMPCT_00000016081,CMP_2024_CROSS_SELL,CUST_00007194,POL_000011462,CH_EMAIL,CROSS_SELL,Cross_Sell France 2024,2024-02-20T18:00:00+00:00,2024,true,false,false,false,OFF_CROSS_SELL_2024
CMPCT_00000016082,CMP_2025_RENEWAL,CUST_00007194,POL_000011461,CH_EMAIL,RENEWAL,Renewal France 2025,2025-03-13T10:00:00+00:00,2025,false,false,false,false,OFF_RENEWAL_2025
CMPCT_00000016083,CMP_2023_UPSELL,CUST_00007195,POL_000011463,CH_EMAIL,UPSELL,Upsell France 2023,2023-11-18T19:00:00+00:00,2023,false,false,false,false,OFF_UPSELL_2023
CMPCT_00000016084,CMP_2026_CROSS_SELL,CUST_00007195,POL_000011463,CH_EMAIL,CROSS_SELL,Cross_Sell France 2026,2026-11-01T19:00:00+00:00,2026,true,false,false,false,OFF_CROSS_SELL_2026
CMPCT_00000016085,CMP_2025_RENEWAL,CUST_00007197,POL_000011465,CH_EMAIL,RENEWAL,Renewal France 2025,2025-03-12T10:00:00+00:00,2025,false,false,false,false,OFF_RENEWAL_2025
CMPCT_00000016086,CMP_2026_RENEWAL,CUST_00007197,POL_000011465,CH_EMAIL,RENEWAL,Renewal France 2026,2026-09-07T16:00:00+00:00,2026,true,false,false,false,OFF_RENEWAL_2026
CMPCT_00000016087,CMP_2023_UPSELL,CUST_00007198,POL_000011466,CH_EMAIL,UPSELL,Upsell France 2023,2023-11-16T15:00:00+00:00,2023,true,false,false,false,OFF_UPSELL_2023
CMPCT_00000016088,CMP_2024_CROSS_SELL,CUST_00007198,POL_000011466,CH_EMAIL,CROSS_SELL,Cross_Sell France 2024,2024-08-18T17:00:00+00:00,2024,true,true,false,false,OFF_CROSS_SELL_2024
CMPCT_00000016089,CMP_2025_CROSS_SELL,CUST_00007198,POL_000011466,CH_EMAIL,CROSS_SELL,Cross_Sell France 2025,2025-01-21T11:00:00+00:00,2025,false,false,false,false,OFF_CROSS_SELL_2025
CMPCT_00000016090,CMP_2026_CROSS_SELL,CUST_00007199,POL_000011467,CH_EMAIL,CROSS_SELL,Cross_Sell France 2026,2026-01-06T08:00:00+00:00,2026,true,false,false,false,OFF_CROSS_SELL_2026
CMPCT_00000016091,CMP_2025_RENEWAL,CUST_00007200,POL_000011468,CH_EMAIL,RENEWAL,Renewal France 2025,2025-04-17T13:00:00+00:00,2025,true,false,false,false,OFF_RENEWAL_2025
CMPCT_00000016092,CMP_2026_CROSS_SELL,CUST_00007200,POL_000011468,CH_EMAIL,CROSS_SELL,Cross_Sell France 2026,2026-08-01T18:00:00+00:00,2026,true,false,false,false,OFF_CROSS_SELL_2026
CMPCT_00000016093,CMP_2024_RETENTION,CUST_00007202,POL_000011471,CH_EMAIL,RETENTION,Retention France 2024,2024-10-16T13:00:00+00:00,2024,true,false,false,false,OFF_RETENTION_2024
CMPCT_00000016094,CMP_2025_CROSS_SELL,CUST_00007202,POL_000011470,CH_EMAIL,CROSS_SELL,Cross_Sell France 2025,2025-01-01T17:00:00+00:00,2025,true,false,false,false,OFF_CROSS_SELL_2025
CMPCT_00000016095,CMP_2024_RETENTION,CUST_00007204,POL_000011473,CH_EMAIL,RETENTION,Retention France 2024,2024-11-07T18:00:00+00:00,2024,true,false,false,false,OFF_RETENTION_2024
CMPCT_00000016096,CMP_2025_UPSELL,CUST_00007204,POL_000011473,CH_EMAIL,UPSELL,Upsell France 2025,2025-06-16T11:00:00+00:00,2025,true,false,false,false,OFF_UPSELL_2025
CMPCT_00000016097,CMP_2026_CROSS_SELL,CUST_00007204,POL_000011473,CH_EMAIL,CROSS_SELL,Cross_Sell France 2026,2026-12-22T10:00:00+00:00,2026,false,false,false,false,OFF_CROSS_SELL_2026
CMPCT_00000016098,CMP_2022_RENEWAL,CUST_00007206,POL_000011475,CH_EMAIL,RENEWAL,Renewal France 2022,2022-09-16T19:00:00+00:00,2022,false,false,false,false,OFF_RENEWAL_2022
CMPCT_00000016099,CMP_2023_RETENTION,CUST_00007206,POL_000011476,CH_EMAIL,RETENTION,Retention France 2023,2023-07-22T09:00:00+00:00,2023,false,false,false,false,OFF_RETENTION_2023
CMPCT_00000016100,CMP_2024_CROSS_SELL,CUST_00007206,POL_000011475,CH_EMAIL,CROSS_SELL,Cross_Sell France 2024,2024-09-04T17:00:00+00:00,2024,false,false,false,false,OFF_CROSS_SELL_2024
CMPCT_00000016101,CMP_2025_RETENTION,CUST_00007206,POL_000011475,CH_EMAIL,RETENTION,Retention France 2025,2025-04-10T16:00:00+00:00,2025,false,false,false,false,OFF_RETENTION_2025
CMPCT_00000016102,CMP_2022_RENEWAL,CUST_00007207,POL_000011479,CH_EMAIL,RENEWAL,Renewal France 2022,2022-08-13T15:00:00+00:00,2022,true,true,false,false,OFF_RENEWAL_2022
CMPCT_00000016103,CMP_2023_CROSS_SELL,CUST_00007207,POL_000011479,CH_EMAIL,CROSS_SELL,Cross_Sell France 2023,2023-03-09T16:00:00+00:00,2023,false,false,false,false,OFF_CROSS_SELL_2023
CMPCT_00000016104,CMP_2026_CROSS_SELL,CUST_00007207,POL_000011479,CH_EMAIL,CROSS_SELL,Cross_Sell France 2026,2026-11-13T13:00:00+00:00,2026,true,false,false,false,OFF_CROSS_SELL_2026
CMPCT_00000016105,CMP_2022_UPSELL,CUST_00007208,POL_000011480,CH_EMAIL,UPSELL,Upsell France 2022,2022-05-06T17:00:00+00:00,2022,false,false,false,false,OFF_UPSELL_2022
CMPCT_00000016106,CMP_2022_CROSS_SELL,CUST_00007210,POL_000011488,CH_EMAIL,CROSS_SELL,Cross_Sell France 2022,2022-07-25T16:00:00+00:00,2022,true,false,false,false,OFF_CROSS_SELL_2022
CMPCT_00000016107,CMP_2023_RENEWAL,CUST_00007210,POL_000011485,CH_EMAIL,RENEWAL,Renewal France 2023,2023-12-10T08:00:00+00:00,2023,true,true,true,false,OFF_RENEWAL_2023
CMPCT_00000016108,CMP_2024_CROSS_SELL,CUST_00007210,POL_000011486,CH_EMAIL,CROSS_SELL,Cross_Sell France 2024,2024-09-26T16:00:00+00:00,2024,true,false,false,false,OFF_CROSS_SELL_2024
CMPCT_00000016109,CMP_2025_UPSELL,CUST_00007210,POL_000011488,CH_EMAIL,UPSELL,Upsell France 2025,2025-05-26T08:00:00+00:00,2025,false,false,false,false,OFF_UPSELL_2025
CMPCT_00000016110,CMP_2026_RENEWAL,CUST_00007210,POL_000011486,CH_EMAIL,RENEWAL,Renewal France 2026,2026-03-05T10:00:00+00:00,2026,true,false,false,false,OFF_RENEWAL_2026
CMPCT_00000016111,CMP_2021_CROSS_SELL,CUST_00007213,POL_000011492,CH_EMAIL,CROSS_SELL,Cross_Sell France 2021,2021-09-01T17:00:00+00:00,2021,true,true,true,false,OFF_CROSS_SELL_2021
CMPCT_00000016112,CMP_2022_CROSS_SELL,CUST_00007213,POL_000011492,CH_EMAIL,CROSS_SELL,Cross_Sell France 2022,2022-02-01T16:00:00+00:00,2022,true,false,false,false,OFF_CROSS_SELL_2022
CMPCT_00000016113,CMP_2023_RETENTION,CUST_00007213,POL_000011492,CH_EMAIL,RETENTION,Retention France 2023,2023-12-14T10:00:00+00:00,2023,false,false,false,false,OFF_RETENTION_2023
CMPCT_00000016114,CMP_2024_CROSS_SELL,CUST_00007213,POL_000011492,CH_EMAIL,CROSS_SELL,Cross_Sell France 2024,2024-01-04T11:00:00+00:00,2024,false,false,false,false,OFF_CROSS_SELL_2024
CMPCT_00000016115,CMP_2025_RENEWAL,CUST_00007213,POL_000011492,CH_EMAIL,RENEWAL,Renewal France 2025,2025-08-26T19:00:00+00:00,2025,false,false,false,false,OFF_RENEWAL_2025
CMPCT_00000016116,CMP_2026_RENEWAL,CUST_00007213,POL_000011492,CH_EMAIL,RENEWAL,Renewal France 2026,2026-06-19T17:00:00+00:00,2026,true,false,false,false,OFF_RENEWAL_2026
CMPCT_00000016117,CMP_2024_RETENTION,CUST_00007214,POL_000011493,CH_EMAIL,RETENTION,Retention France 2024,2024-01-09T12:00:00+00:00,2024,true,false,false,false,OFF_RETENTION_2024
CMPCT_00000016118,CMP_2024_CROSS_SELL,CUST_00007215,POL_000011494,CH_EMAIL,CROSS_SELL,Cross_Sell France 2024,2024-07-08T09:00:00+00:00,2024,false,false,false,false,OFF_CROSS_SELL_2024
CMPCT_00000016119,CMP_2025_UPSELL,CUST_00007215,POL_000011495,CH_EMAIL,UPSELL,Upsell France 2025,2025-04-05T09:00:00+00:00,2025,true,false,false,false,OFF_UPSELL_2025
CMPCT_00000016120,CMP_2026_RENEWAL,CUST_00007215,POL_000011495,CH_EMAIL,RENEWAL,Renewal France 2026,2026-05-14T14:00:00+00:00,2026,true,false,false,false,OFF_RENEWAL_2026
